sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.0;-0.2394;9.7875;0.014;-0.0154;9.8066;-0.0195;-0.1473;0.2452;0.1075;0.0147;0.4581;4.0;-13.31;8.5;-18.0;60.02;-0.09;-0.3;0.0;51.569;;;;NaN;;;;0 / 0;28844;2022-11-16 22:13:11:680
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0195;-0.1473;0.2452;0.1075;0.0147;0.4581;4.0;-13.31;8.5;-18.0;60.02;-0.09;-0.3;0.0;51.569;;;;NaN;;;;0 / 0;28854;2022-11-16 22:13:11:690
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0195;-0.1473;0.2452;0.1075;0.0147;0.4581;4.0;-13.31;8.5;-18.0;60.02;-0.09;-0.3;0.0;32.779;;;;NaN;;;;0 / 0;28864;2022-11-16 22:13:11:700
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0195;-0.1473;0.2452;0.1075;0.0147;0.4581;4.0;-13.31;8.5;-18.0;60.02;-0.09;-0.3;0.0;32.779;;;;NaN;;;;0 / 0;28874;2022-11-16 22:13:11:710
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0195;-0.1473;0.2452;0.1075;0.0147;0.4581;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28884;2022-11-16 22:13:11:720
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0019;-0.1428;0.2158;0.1075;0.0147;0.4581;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28894;2022-11-16 22:13:11:730
0.0;-0.2394;9.7875;0.0208;-0.026;9.8065;-0.0019;-0.1428;0.2158;0.1075;0.0147;0.4581;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28904;2022-11-16 22:13:11:740
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0019;-0.1428;0.2158;0.0012;-0.0037;0.2932;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28915;2022-11-16 22:13:11:751
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0019;-0.1428;0.2158;0.0012;-0.0037;0.2932;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28924;2022-11-16 22:13:11:760
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0019;-0.1428;0.2158;0.0012;-0.0037;0.2932;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28935;2022-11-16 22:13:11:771
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0019;-0.1428;0.2158;0.0012;-0.0037;0.2932;4.0;-13.19;8.25;-17.37;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28944;2022-11-16 22:13:11:780
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28955;2022-11-16 22:13:11:791
0.0383;-0.1149;9.7875;-0.0015;-0.0625;9.8064;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28964;2022-11-16 22:13:11:800
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28974;2022-11-16 22:13:11:810
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28984;2022-11-16 22:13:11:820
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;28995;2022-11-16 22:13:11:831
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;-0.0011;-0.1368;0.2158;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;29004;2022-11-16 22:13:11:840
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;0.1233;-0.1184;0.0589;0.0012;-0.0037;0.2932;4.0;-13.87;7.75;-17.31;58.47;0.15;-0.12;0.0;32.779;;;;NaN;;;;0 / 0;29014;2022-11-16 22:13:11:850
0.0096;-0.2107;9.9216;0.003;-0.0535;9.8065;0.1233;-0.1184;0.0589;0.0012;-0.0037;0.2932;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29024;2022-11-16 22:13:11:860
0.0096;-0.2107;9.9216;0.0395;0.0183;9.8065;0.1233;-0.1184;0.0589;0.0012;-0.0037;0.2932;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29034;2022-11-16 22:13:11:870
0.1053;-0.1724;9.663;0.0395;0.0183;9.8065;0.1233;-0.1184;0.0589;-0.16;0.0171;-0.0672;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29044;2022-11-16 22:13:11:880
0.1053;-0.1724;9.663;0.0395;0.0183;9.8065;0.1233;-0.1184;0.0589;-0.16;0.0171;-0.0672;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29054;2022-11-16 22:13:11:890
0.1053;-0.1724;9.663;0.0395;0.0183;9.8065;0.1233;-0.1184;0.0589;-0.16;0.0171;-0.0672;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29064;2022-11-16 22:13:11:900
0.1053;-0.1724;9.663;0.0395;0.0183;9.8065;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29074;2022-11-16 22:13:11:910
0.1053;-0.1724;9.663;0.0395;0.0183;9.8065;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.69;8.25;-17.31;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29084;2022-11-16 22:13:11:920
0.1053;-0.1724;9.663;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29095;2022-11-16 22:13:11:931
0.0192;-0.1341;9.6822;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29104;2022-11-16 22:13:11:940
0.0192;-0.1341;9.6822;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29114;2022-11-16 22:13:11:950
0.0192;-0.1341;9.6822;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29124;2022-11-16 22:13:11:960
0.0192;-0.1341;9.6822;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29134;2022-11-16 22:13:11:970
0.0192;-0.1341;9.6822;0.0637;0.0306;9.8063;0.1134;-0.3539;-0.1371;-0.16;0.0171;-0.0672;4.0;-13.94;8.13;-18.0;60.53;0.31;-0.02;0.0;32.779;;;;NaN;;;;0 / 0;29144;2022-11-16 22:13:11:980
0.0192;-0.1341;9.6822;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;-0.16;0.0171;-0.0672;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;0.0;32.779;;;;NaN;;;;0 / 0;29154;2022-11-16 22:13:11:990
0.0192;-0.1341;9.6822;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;-0.16;0.0171;-0.0672;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;0.0;32.779;;;;NaN;;;;0 / 0;29164;2022-11-16 22:13:12:000
0.0287;-0.1724;9.6055;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;0.0;32.779;;;;NaN;;;;0 / 0;29174;2022-11-16 22:13:12:010
0.0287;-0.1724;9.6055;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29184;2022-11-16 22:13:12:020
0.0287;-0.1724;9.6055;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29194;2022-11-16 22:13:12:030
0.0287;-0.1724;9.6055;0.0685;0.0111;9.8064;-0.2941;-0.2857;0.6278;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29204;2022-11-16 22:13:12:040
0.0287;-0.1724;9.6055;0.0283;-0.1167;9.8059;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29214;2022-11-16 22:13:12:050
0.0287;-0.1724;9.6055;0.0283;-0.1167;9.8059;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.31;8.31;-18.0;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29224;2022-11-16 22:13:12:060
0.0766;-0.1149;9.6247;0.0283;-0.1167;9.8059;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29234;2022-11-16 22:13:12:070
0.0766;-0.1149;9.6247;0.0283;-0.1167;9.8059;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29245;2022-11-16 22:13:12:081
0.0766;-0.1149;9.6247;0.0283;-0.1167;9.8059;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29254;2022-11-16 22:13:12:090
0.0766;-0.1149;9.6247;0.0191;-0.1648;9.8052;-0.1068;0.0187;0.393;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29264;2022-11-16 22:13:12:100
0.0766;-0.1149;9.6247;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29274;2022-11-16 22:13:12:110
0.0766;-0.1149;9.6247;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;4.0;-13.56;7.88;-18.19;58.08;-0.06;-0.4;5.0;37.543;;;;NaN;;;;0 / 0;29284;2022-11-16 22:13:12:120
0.0766;-0.1149;9.6247;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29294;2022-11-16 22:13:12:130
0.0;-0.2203;9.7588;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29304;2022-11-16 22:13:12:140
0.0;-0.2203;9.7588;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29314;2022-11-16 22:13:12:150
0.0;-0.2203;9.7588;0.0191;-0.1648;9.8052;-0.1172;-0.0508;0.4525;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29324;2022-11-16 22:13:12:160
0.0;-0.2203;9.7588;0.013;-0.1726;9.8051;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29334;2022-11-16 22:13:12:170
0.0;-0.2203;9.7588;0.013;-0.1726;9.8051;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29344;2022-11-16 22:13:12:180
0.0;-0.2203;9.7588;0.013;-0.1726;9.8051;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29354;2022-11-16 22:13:12:190
0.0;-0.1245;9.8354;0.013;-0.1726;9.8051;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-13.5;8.06;-17.5;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29364;2022-11-16 22:13:12:200
0.0;-0.1245;9.8354;0.013;-0.1726;9.8051;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29374;2022-11-16 22:13:12:210
0.0;-0.1245;9.8354;0.0149;-0.1671;9.8052;-0.0718;-0.0137;0.2761;0.0;0.0;0.0;98.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29384;2022-11-16 22:13:12:220
0.0;-0.1245;9.8354;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;0.0;0.0;0.0;98.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29394;2022-11-16 22:13:12:230
0.0;-0.1245;9.8354;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;0.0;0.0;0.0;98.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29404;2022-11-16 22:13:12:240
0.0;-0.1245;9.8354;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;0.0;0.0;0.0;167.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29414;2022-11-16 22:13:12:250
0.0;-0.1245;9.8354;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;0.0;0.0;0.0;167.0;-14.12;7.69;-18.56;59.26;0.96;-0.11;5.0;37.543;;;;NaN;;;;0 / 0;29425;2022-11-16 22:13:12:261
-0.0862;-0.182;9.845;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29434;2022-11-16 22:13:12:270
-0.0862;-0.182;9.845;0.0149;-0.1671;9.8052;-0.0149;4.0E-4;0.325;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29444;2022-11-16 22:13:12:280
-0.0862;-0.182;9.845;0.0111;-0.171;9.8051;-0.0149;4.0E-4;0.325;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29454;2022-11-16 22:13:12:290
-0.0862;-0.182;9.845;0.0111;-0.171;9.8051;-0.0149;4.0E-4;0.325;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29464;2022-11-16 22:13:12:300
-0.0862;-0.182;9.845;0.0111;-0.171;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29474;2022-11-16 22:13:12:310
-0.0862;-0.182;9.845;0.0111;-0.171;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;37.543;;;;NaN;;;;0 / 0;29484;2022-11-16 22:13:12:320
-0.0096;-0.0958;9.8162;0.0111;-0.171;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29494;2022-11-16 22:13:12:330
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.5;8.06;-17.56;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29505;2022-11-16 22:13:12:341
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29514;2022-11-16 22:13:12:350
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0751;-0.0243;0.3055;-0.0195;0.0208;-0.0733;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29524;2022-11-16 22:13:12:360
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0429;0.0215;0.2368;-0.0195;0.0208;-0.0733;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29535;2022-11-16 22:13:12:371
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0429;0.0215;0.2368;-0.0195;0.0208;-0.0733;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29544;2022-11-16 22:13:12:380
-0.0096;-0.0958;9.8162;-7.0E-4;-0.169;9.8051;-0.0429;0.0215;0.2368;-0.0195;0.0208;-0.0733;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29554;2022-11-16 22:13:12:390
-0.0862;-0.182;9.8258;-7.0E-4;-0.169;9.8051;-0.0429;0.0215;0.2368;-0.0147;0.0122;0.0757;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29565;2022-11-16 22:13:12:401
-0.0862;-0.182;9.8258;-0.0241;-0.1606;9.8053;-0.0429;0.0215;0.2368;-0.0147;0.0122;0.0757;167.0;-13.19;8.88;-18.0;59.34;0.98;-0.09;5.0;20.396;;;;NaN;;;;0 / 0;29574;2022-11-16 22:13:12:410
-0.0862;-0.182;9.8258;-0.0241;-0.1606;9.8053;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29585;2022-11-16 22:13:12:421
-0.0862;-0.182;9.8258;-0.0241;-0.1606;9.8053;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29594;2022-11-16 22:13:12:430
-0.0862;-0.182;9.8258;-0.0241;-0.1606;9.8053;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29604;2022-11-16 22:13:12:440
-0.0862;-0.182;9.8258;-0.0241;-0.1606;9.8053;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29614;2022-11-16 22:13:12:450
-0.0383;-0.1437;9.7683;-0.0241;-0.1606;9.8053;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29624;2022-11-16 22:13:12:460
-0.0383;-0.1437;9.7683;-0.042;-0.1661;9.8051;-0.0236;-0.0226;0.2662;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29634;2022-11-16 22:13:12:470
-0.0383;-0.1437;9.7683;-0.042;-0.1661;9.8051;0.0049;0.0425;0.2759;-0.0147;0.0122;0.0757;167.0;-12.94;8.38;-18.12;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29644;2022-11-16 22:13:12:480
-0.0383;-0.1437;9.7683;-0.042;-0.1661;9.8051;0.0049;0.0425;0.2759;-0.0147;0.0122;0.0757;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29654;2022-11-16 22:13:12:490
-0.0383;-0.1437;9.7683;-0.042;-0.1661;9.8051;0.0049;0.0425;0.2759;-0.0147;0.0122;0.0757;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29665;2022-11-16 22:13:12:501
-0.0383;-0.1437;9.7683;-0.042;-0.1661;9.8051;0.0049;0.0425;0.2759;-0.0147;0.0122;0.0757;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29674;2022-11-16 22:13:12:510
-0.0383;-0.1437;9.7683;-0.0378;-0.1601;9.8052;0.0049;0.0425;0.2759;-0.0147;0.0122;0.0757;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29685;2022-11-16 22:13:12:521
-0.0766;-0.1915;9.845;-0.0378;-0.1601;9.8052;0.0049;0.0425;0.2759;0.0;0.0;0.0;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29694;2022-11-16 22:13:12:530
-0.0766;-0.1915;9.845;-0.0378;-0.1601;9.8052;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-14.19;7.69;-19.0;59.43;0.94;0.14;5.0;20.396;;;;NaN;;;;0 / 0;29705;2022-11-16 22:13:12:541
-0.0766;-0.1915;9.845;-0.0378;-0.1601;9.8052;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29714;2022-11-16 22:13:12:550
-0.0766;-0.1915;9.845;-0.0378;-0.1601;9.8052;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29724;2022-11-16 22:13:12:560
-0.0766;-0.1915;9.845;-0.0378;-0.1601;9.8052;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29734;2022-11-16 22:13:12:570
-0.0766;-0.1915;9.845;-0.0378;-0.1681;9.8051;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29744;2022-11-16 22:13:12:580
-0.0287;-0.1532;9.7971;-0.0378;-0.1681;9.8051;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29754;2022-11-16 22:13:12:590
-0.0287;-0.1532;9.7971;-0.0378;-0.1681;9.8051;-0.0028;-0.0603;0.227;0.0;0.0;0.0;167.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29764;2022-11-16 22:13:12:600
-0.0287;-0.1532;9.7971;-0.0378;-0.1681;9.8051;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29774;2022-11-16 22:13:12:610
-0.0287;-0.1532;9.7971;-0.0378;-0.1681;9.8051;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.0;8.31;-17.94;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29784;2022-11-16 22:13:12:620
-0.0287;-0.1532;9.7971;-0.0378;-0.1681;9.8051;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.12;8.75;-18.37;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29794;2022-11-16 22:13:12:630
-0.0287;-0.1532;9.7971;-0.0321;-0.1612;9.8052;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.12;8.75;-18.37;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29804;2022-11-16 22:13:12:640
-0.0287;-0.1532;9.7971;-0.0321;-0.1612;9.8052;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.12;8.75;-18.37;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29814;2022-11-16 22:13:12:650
-0.0862;-0.1628;9.8354;-0.0321;-0.1612;9.8052;-0.013;-0.0192;0.276;0.0;0.0;0.0;162.0;-13.12;8.75;-18.37;59.48;0.94;0.22;5.0;20.396;;;;NaN;;;;0 / 0;29824;2022-11-16 22:13:12:660
