sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.1212;-0.4306;9.6285;0.0681;0.0109;9.8064;-0.0583;-0.4718;-0.2743;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15942;2022-11-17 13:45:14:118
0.1212;-0.4306;9.6285;0.0681;0.0109;9.8064;-0.0583;-0.4718;-0.2743;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15952;2022-11-17 13:45:14:128
0.1212;-0.4306;9.6285;0.0681;0.0109;9.8064;-0.0583;-0.4718;-0.2743;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15962;2022-11-17 13:45:14:138
0.1212;-0.4306;9.6285;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15972;2022-11-17 13:45:14:148
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15986;2022-11-17 13:45:14:162
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;15992;2022-11-17 13:45:14:168
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;16002;2022-11-17 13:45:14:178
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;16012;2022-11-17 13:45:14:188
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.0;5.38;-29.44;75.01;-0.06;-0.4;5.0;54.516;;;;NaN;;;;0 / 0;16022;2022-11-17 13:45:14:198
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16033;2022-11-17 13:45:14:209
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;0.15;0.3;5.38;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16042;2022-11-17 13:45:14:218
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16052;2022-11-17 13:45:14:228
0.2549;-0.0278;9.6298;0.0765;0.0089;9.8063;0.0803;-0.254;-0.1566;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16062;2022-11-17 13:45:14:238
0.2549;-0.0278;9.6298;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16072;2022-11-17 13:45:14:248
0.2549;-0.0278;9.6298;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16082;2022-11-17 13:45:14:258
0.2549;-0.0278;9.6298;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16092;2022-11-17 13:45:14:268
0.2549;-0.0278;9.6298;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16102;2022-11-17 13:45:14:278
0.2549;-0.0278;9.6298;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16112;2022-11-17 13:45:14:288
0.1457;-0.2498;9.7697;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16122;2022-11-17 13:45:14:298
0.1457;-0.2498;9.7697;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16132;2022-11-17 13:45:14:308
0.1457;-0.2498;9.7697;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.12;6.0;-29.56;72.19;-0.05;-0.45;5.0;54.516;;;;NaN;;;;0 / 0;16142;2022-11-17 13:45:14:318
0.1457;-0.2498;9.7697;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16153;2022-11-17 13:45:14:329
0.1457;-0.2498;9.7697;0.0786;0.0073;9.8063;0.1174;0.0613;-0.1663;-0.12;-0.01;4.68;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16163;2022-11-17 13:45:14:339
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;-0.12;-0.01;4.68;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16173;2022-11-17 13:45:14:349
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16182;2022-11-17 13:45:14:358
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16193;2022-11-17 13:45:14:369
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16202;2022-11-17 13:45:14:378
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16212;2022-11-17 13:45:14:388
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16222;2022-11-17 13:45:14:398
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16233;2022-11-17 13:45:14:409
0.1457;-0.2498;9.7697;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;54.516;;;;NaN;;;;0 / 0;16242;2022-11-17 13:45:14:418
0.1435;0.1747;9.7039;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;57.876;;;;NaN;;;;0 / 0;16252;2022-11-17 13:45:14:428
0.1435;0.1747;9.7039;0.0673;0.0123;9.8064;0.1091;-0.0221;-0.0782;0.3;0.69;-0.29;111.3;-19.44;5.75;-28.81;72.21;-0.04;-0.46;5.0;57.876;;;;NaN;;;;0 / 0;16263;2022-11-17 13:45:14:439
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;0.3;0.69;-0.29;111.3;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16272;2022-11-17 13:45:14:448
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;0.3;0.69;-0.29;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16282;2022-11-17 13:45:14:458
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;0.3;0.69;-0.29;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16292;2022-11-17 13:45:14:468
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;0.3;0.69;-0.29;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16302;2022-11-17 13:45:14:478
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16312;2022-11-17 13:45:14:488
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16322;2022-11-17 13:45:14:498
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16332;2022-11-17 13:45:14:508
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16342;2022-11-17 13:45:14:518
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16352;2022-11-17 13:45:14:528
0.1435;0.1747;9.7039;0.0682;0.01;9.8064;0.0788;-0.0394;-0.2056;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16362;2022-11-17 13:45:14:538
0.1435;0.1747;9.7039;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16372;2022-11-17 13:45:14:548
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-19.0;5.5;-29.0;72.2;-0.07;-0.39;5.0;57.876;;;;NaN;;;;0 / 0;16382;2022-11-17 13:45:14:558
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16394;2022-11-17 13:45:14:570
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16402;2022-11-17 13:45:14:578
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16412;2022-11-17 13:45:14:588
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16422;2022-11-17 13:45:14:598
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16432;2022-11-17 13:45:14:608
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;-0.4;-0.98;-1.66;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16442;2022-11-17 13:45:14:618
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16452;2022-11-17 13:45:14:628
0.0155;0.3853;9.6944;0.0645;0.0131;9.8064;0.0139;0.3693;-0.1076;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16462;2022-11-17 13:45:14:638
0.0155;0.3853;9.6944;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16472;2022-11-17 13:45:14:648
0.0155;0.3853;9.6944;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16483;2022-11-17 13:45:14:659
0.0155;0.3853;9.6944;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16493;2022-11-17 13:45:14:669
0.0155;0.3853;9.6944;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-18.69;5.44;-28.37;75.01;-0.08;-0.38;5.0;57.876;;;;NaN;;;;0 / 0;16503;2022-11-17 13:45:14:679
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16513;2022-11-17 13:45:14:689
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16523;2022-11-17 13:45:14:699
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16532;2022-11-17 13:45:14:708
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16543;2022-11-17 13:45:14:719
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16553;2022-11-17 13:45:14:729
-0.1184;0.6852;9.7872;0.0837;0.004;9.8062;-0.064;0.447;-0.1271;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.876;;;;NaN;;;;0 / 0;16562;2022-11-17 13:45:14:738
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;0.7;1.21;-2.06;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16572;2022-11-17 13:45:14:748
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16582;2022-11-17 13:45:14:758
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16592;2022-11-17 13:45:14:768
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16602;2022-11-17 13:45:14:778
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16612;2022-11-17 13:45:14:788
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;97.4;-19.25;5.19;-28.06;75.04;-0.02;-0.49;5.0;57.331;;;;NaN;;;;0 / 0;16622;2022-11-17 13:45:14:798
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16632;2022-11-17 13:45:14:808
-0.1184;0.6852;9.7872;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16642;2022-11-17 13:45:14:818
-0.1606;1.6353;9.5767;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16653;2022-11-17 13:45:14:829
-0.1606;1.6353;9.5767;0.0871;0.0027;9.8062;0.3934;0.311;-0.1859;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16662;2022-11-17 13:45:14:838
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16672;2022-11-17 13:45:14:848
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16682;2022-11-17 13:45:14:858
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16692;2022-11-17 13:45:14:868
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;-0.18;-0.53;-7.31;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16702;2022-11-17 13:45:14:878
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16712;2022-11-17 13:45:14:888
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16722;2022-11-17 13:45:14:898
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16733;2022-11-17 13:45:14:909
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.44;4.81;-28.25;75.05;-0.02;-0.51;5.0;57.331;;;;NaN;;;;0 / 0;16742;2022-11-17 13:45:14:918
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16752;2022-11-17 13:45:14:928
-0.1606;1.6353;9.5767;0.0771;0.0064;9.8063;-0.0085;0.8466;-0.1369;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16762;2022-11-17 13:45:14:938
-0.1606;1.6353;9.5767;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16772;2022-11-17 13:45:14:948
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16783;2022-11-17 13:45:14:959
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16793;2022-11-17 13:45:14:969
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16802;2022-11-17 13:45:14:978
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16812;2022-11-17 13:45:14:988
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16823;2022-11-17 13:45:14:999
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;0.61;0.97;-0.38;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16833;2022-11-17 13:45:15:009
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;1.06;2.46;-0.08;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16843;2022-11-17 13:45:15:019
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;1.06;2.46;-0.08;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16853;2022-11-17 13:45:15:029
-0.0402;0.9964;9.6768;0.0955;0.0;9.8061;-0.9585;0.9807;-0.0975;1.06;2.46;-0.08;83.6;-19.5;4.63;-27.44;75.05;-0.04;-0.45;5.0;57.331;;;;NaN;;;;0 / 0;16862;2022-11-17 13:45:15:038
-0.0402;0.9964;9.6768;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;57.331;;;;NaN;;;;0 / 0;16872;2022-11-17 13:45:15:048
-0.0402;0.9964;9.6768;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;57.331;;;;NaN;;;;0 / 0;16883;2022-11-17 13:45:15:059
-0.0402;0.9964;9.6768;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;57.331;;;;NaN;;;;0 / 0;16892;2022-11-17 13:45:15:068
-0.0402;0.9964;9.6768;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;57.331;;;;NaN;;;;0 / 0;16903;2022-11-17 13:45:15:079
0.2894;0.5357;9.6849;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;50.776;;;;NaN;;;;0 / 0;16913;2022-11-17 13:45:15:089
0.2894;0.5357;9.6849;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;50.776;;;;NaN;;;;0 / 0;16923;2022-11-17 13:45:15:099
0.2894;0.5357;9.6849;0.0813;0.0059;9.8063;-0.0224;0.0529;-0.0683;1.06;2.46;-0.08;83.6;-19.44;4.25;-27.69;77.94;0.0;-0.56;5.0;50.776;;;;NaN;;;;0 / 0;16932;2022-11-17 13:45:15:108
