sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.4392;-0.0435;9.6626;-0.3063;0.0596;9.8016;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;21.75;1.75;-21.94;275.7;-0.31;1.87;5.0;33.543;;;;NaN;;;;0 / 0;39232;2022-11-17 14:19:44:142
-0.4392;-0.0435;9.6626;-0.3063;0.0596;9.8016;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;21.75;1.75;-21.94;275.7;-0.31;1.87;5.0;33.543;;;;NaN;;;;0 / 0;39242;2022-11-17 14:19:44:152
-0.4392;-0.0435;9.6626;-0.3063;0.0596;9.8016;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;21.75;1.75;-21.94;275.7;-0.31;1.87;5.0;33.543;;;;NaN;;;;0 / 0;39252;2022-11-17 14:19:44:162
-0.4392;-0.0435;9.6626;-0.3063;0.0596;9.8016;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;21.75;1.75;-21.94;275.7;-0.31;1.87;5.0;33.543;;;;NaN;;;;0 / 0;39262;2022-11-17 14:19:44:172
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39272;2022-11-17 14:19:44:182
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0276;-0.0417;-0.0439;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39282;2022-11-17 14:19:44:192
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39292;2022-11-17 14:19:44:202
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39302;2022-11-17 14:19:44:212
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39312;2022-11-17 14:19:44:222
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39321;2022-11-17 14:19:44:231
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39332;2022-11-17 14:19:44:242
-0.4392;-0.0435;9.6626;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;0.66;-0.2;-1.36;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39342;2022-11-17 14:19:44:252
-0.1174;0.1114;9.8541;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;-0.83;2.06;-1.63;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39352;2022-11-17 14:19:44:262
-0.1174;0.1114;9.8541;-0.3156;0.0402;9.8014;0.0552;-0.0288;0.103;-0.83;2.06;-1.63;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39362;2022-11-17 14:19:44:272
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0552;-0.0288;0.103;-0.83;2.06;-1.63;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39371;2022-11-17 14:19:44:281
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0552;-0.0288;0.103;-0.83;2.06;-1.63;3530.4;22.13;1.56;-21.62;275.73;-0.35;1.79;5.0;33.543;;;;NaN;;;;0 / 0;39381;2022-11-17 14:19:44:291
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3530.4;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39392;2022-11-17 14:19:44:302
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3530.4;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39402;2022-11-17 14:19:44:312
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39411;2022-11-17 14:19:44:321
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39421;2022-11-17 14:19:44:331
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39431;2022-11-17 14:19:44:341
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39441;2022-11-17 14:19:44:351
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39451;2022-11-17 14:19:44:361
-0.1174;0.1114;9.8541;-0.3047;0.0088;9.8019;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39461;2022-11-17 14:19:44:371
-0.1174;0.1114;9.8541;-0.3566;0.0511;9.8;0.0276;0.018;0.2112;-0.83;2.06;-1.63;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39471;2022-11-17 14:19:44:381
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;0.0276;0.018;0.2112;-1.26;-1.96;0.19;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39482;2022-11-17 14:19:44:392
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39491;2022-11-17 14:19:44:401
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;21.81;2.13;-21.75;275.42;-0.05;1.78;5.0;33.471;;;;NaN;;;;0 / 0;39501;2022-11-17 14:19:44:411
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39511;2022-11-17 14:19:44:421
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39522;2022-11-17 14:19:44:432
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39532;2022-11-17 14:19:44:442
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39541;2022-11-17 14:19:44:451
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39552;2022-11-17 14:19:44:462
-0.3762;-0.0342;9.769;-0.3566;0.0511;9.8;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39561;2022-11-17 14:19:44:471
-0.3762;-0.0342;9.769;-0.3274;0.0471;9.801;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39571;2022-11-17 14:19:44:481
-0.3762;-0.0342;9.769;-0.3274;0.0471;9.801;-0.0098;-0.0511;-0.0327;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39582;2022-11-17 14:19:44:492
-0.3762;-0.0342;9.769;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39592;2022-11-17 14:19:44:502
-0.3762;-0.0342;9.769;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39602;2022-11-17 14:19:44:512
-0.3762;-0.0342;9.769;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;-1.26;-1.96;0.19;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39611;2022-11-17 14:19:44:521
-0.3157;0.1216;9.5601;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;22.13;2.13;-21.5;275.69;-0.3;2.08;5.0;33.471;;;;NaN;;;;0 / 0;39622;2022-11-17 14:19:44:532
-0.3157;0.1216;9.5601;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39631;2022-11-17 14:19:44:541
-0.3157;0.1216;9.5601;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39641;2022-11-17 14:19:44:551
-0.3157;0.1216;9.5601;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39651;2022-11-17 14:19:44:561
-0.3157;0.1216;9.5601;-0.3274;0.0471;9.801;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39662;2022-11-17 14:19:44:572
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39672;2022-11-17 14:19:44:582
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0325;-0.0277;-0.1117;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39682;2022-11-17 14:19:44:592
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39692;2022-11-17 14:19:44:602
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39702;2022-11-17 14:19:44:612
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;33.471;;;;NaN;;;;0 / 0;39711;2022-11-17 14:19:44:621
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;34.449;;;;NaN;;;;0 / 0;39721;2022-11-17 14:19:44:631
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;34.449;;;;NaN;;;;0 / 0;39731;2022-11-17 14:19:44:641
-0.3157;0.1216;9.5601;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;0.42;-2.3;0.35;3537.0;21.63;1.75;-21.62;275.67;-0.28;1.91;5.0;34.449;;;;NaN;;;;0 / 0;39741;2022-11-17 14:19:44:651
-0.3367;0.055;9.7802;-0.313;0.0601;9.8014;0.0834;-0.0162;-0.1126;-1.41;-1.2;0.93;3537.0;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39751;2022-11-17 14:19:44:661
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0834;-0.0162;-0.1126;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39762;2022-11-17 14:19:44:672
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0834;-0.0162;-0.1126;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39772;2022-11-17 14:19:44:682
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0834;-0.0162;-0.1126;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39782;2022-11-17 14:19:44:692
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39794;2022-11-17 14:19:44:704
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39801;2022-11-17 14:19:44:711
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39812;2022-11-17 14:19:44:722
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39822;2022-11-17 14:19:44:732
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39832;2022-11-17 14:19:44:742
-0.3367;0.055;9.7802;-0.3015;0.0595;9.8018;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39842;2022-11-17 14:19:44:752
-0.3367;0.055;9.7802;-0.3181;0.0656;9.8012;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39852;2022-11-17 14:19:44:762
-0.3367;0.055;9.7802;-0.3181;0.0656;9.8012;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.81;1.44;-22.06;273.06;-0.35;1.83;5.0;34.449;;;;NaN;;;;0 / 0;39862;2022-11-17 14:19:44:772
-0.3367;0.055;9.7802;-0.3181;0.0656;9.8012;0.0567;0.0186;0.044;-1.41;-1.2;0.93;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39871;2022-11-17 14:19:44:781
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0567;0.0186;0.044;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39881;2022-11-17 14:19:44:791
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39891;2022-11-17 14:19:44:801
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39902;2022-11-17 14:19:44:812
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39912;2022-11-17 14:19:44:822
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39921;2022-11-17 14:19:44:831
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39932;2022-11-17 14:19:44:842
-0.3091;0.1058;9.715;-0.3181;0.0656;9.8012;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39941;2022-11-17 14:19:44:851
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39951;2022-11-17 14:19:44:861
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39961;2022-11-17 14:19:44:871
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39971;2022-11-17 14:19:44:881
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0454;-4.0E-4;-0.0432;-0.1;0.5;0.5;3538.2;21.69;1.25;-22.0;273.1;-0.38;1.86;5.0;34.449;;;;NaN;;;;0 / 0;39982;2022-11-17 14:19:44:892
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.1;0.5;0.5;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.449;;;;NaN;;;;0 / 0;39992;2022-11-17 14:19:44:902
-0.3091;0.1058;9.715;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.1;0.5;0.5;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.449;;;;NaN;;;;0 / 0;40002;2022-11-17 14:19:44:912
-0.3081;0.0661;9.8816;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.449;;;;NaN;;;;0 / 0;40012;2022-11-17 14:19:44:922
-0.3081;0.0661;9.8816;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.449;;;;NaN;;;;0 / 0;40021;2022-11-17 14:19:44:931
-0.3081;0.0661;9.8816;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.449;;;;NaN;;;;0 / 0;40031;2022-11-17 14:19:44:941
-0.3081;0.0661;9.8816;-0.3265;0.0687;9.8009;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40042;2022-11-17 14:19:44:952
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40052;2022-11-17 14:19:44:962
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40061;2022-11-17 14:19:44:971
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40072;2022-11-17 14:19:44:982
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0729;0.0761;-0.3175;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40081;2022-11-17 14:19:44:991
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40092;2022-11-17 14:19:45:002
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3538.2;21.75;1.38;-21.5;273.1;-0.4;1.91;5.0;34.761;;;;NaN;;;;0 / 0;40102;2022-11-17 14:19:45:012
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40112;2022-11-17 14:19:45:022
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40122;2022-11-17 14:19:45:032
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40131;2022-11-17 14:19:45:041
-0.3081;0.0661;9.8816;-0.3392;0.0691;9.8005;0.0563;0.0661;-0.1899;-0.04;0.38;0.29;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40142;2022-11-17 14:19:45:052
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.0563;0.0661;-0.1899;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40151;2022-11-17 14:19:45:061
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.0563;0.0661;-0.1899;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40161;2022-11-17 14:19:45:071
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.0563;0.0661;-0.1899;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40171;2022-11-17 14:19:45:081
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.0563;0.0661;-0.1899;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40181;2022-11-17 14:19:45:091
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.1179;-0.0109;0.0452;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40191;2022-11-17 14:19:45:101
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.1179;-0.0109;0.0452;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40202;2022-11-17 14:19:45:112
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.1179;-0.0109;0.0452;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40212;2022-11-17 14:19:45:122
-0.2146;0.0678;9.9169;-0.3314;0.0621;9.8008;0.1179;-0.0109;0.0452;2.83;-0.53;-1.97;3528.1;22.13;1.31;-21.75;273.13;-0.4;1.98;5.0;34.761;;;;NaN;;;;0 / 0;40221;2022-11-17 14:19:45:131
