"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.254879388E1,-3.770676255E-1,-1.744587779E0,9.796613693E0,9.957881620E0
1.255079388E1,-3.957519531E-1,-1.757363200E0,9.788942337E0,9.953307847E0
1.255279388E1,-4.182862043E-1,-1.759996772E0,9.789134026E0,9.954883071E0
1.255479388E1,-4.413854480E-1,-1.760916114E0,9.779279709E0,9.946354020E0
1.255679388E1,-4.559326172E-1,-1.748916507E0,9.768496513E0,9.934289488E0
1.255879388E1,-4.702595174E-1,-1.741609335E0,9.768458366E0,9.933636089E0
1.256079388E1,-4.854196310E-1,-1.740124941E0,9.772518158E0,9.938097312E0
1.256279388E1,-4.997560680E-1,-1.742040277E0,9.778244972E0,9.944774265E0
1.256479388E1,-5.165729523E-1,-1.742605329E0,9.771302223E0,9.938906785E0
1.256679388E1,-5.293101072E-1,-1.740661263E0,9.759512901E0,9.927646392E0
1.256879388E1,-5.203940868E-1,-1.737749934E0,9.751113892E0,9.918407481E0
1.257079388E1,-5.033090711E-1,-1.728623152E0,9.744927406E0,9.909847031E0
1.257279388E1,-4.838394523E-1,-1.721651196E0,9.748834610E0,9.911506430E0
1.257479544E1,-4.773463309E-1,-1.708655477E0,9.758584023E0,9.918534427E0
1.257679388E1,-4.634504020E-1,-1.687701583E0,9.768094063E0,9.923647743E0
1.257879388E1,-4.590163529E-1,-1.676544547E0,9.765440941E0,9.918938169E0
1.258097044E1,-4.579437673E-1,-1.654096484E0,9.755835533E0,9.905658717E0
1.258279388E1,-4.419313371E-1,-1.633889437E0,9.750941277E0,9.896754709E0
1.258479544E1,-4.287823737E-1,-1.592077136E0,9.753278732E0,9.891663660E0
1.258679388E1,-4.165527821E-1,-1.563107252E0,9.749907494E0,9.883193646E0
1.258879388E1,-4.110461175E-1,-1.539107800E0,9.755232811E0,9.884451372E0
1.259079388E1,-4.031165242E-1,-1.510549664E0,9.759761810E0,9.884190094E0
1.259279388E1,-4.078091681E-1,-1.491022587E0,9.765258789E0,9.886846610E0
1.259479388E1,-4.151641428E-1,-1.465586662E0,9.770679474E0,9.888704815E0
1.259679544E1,-4.188991189E-1,-1.447840810E0,9.777709007E0,9.893195283E0
1.259879388E1,-4.204505682E-1,-1.429970503E0,9.787870407E0,9.900707117E0
1.260079388E1,-4.184777141E-1,-1.408614278E0,9.786252022E0,9.895961116E0
1.260279388E1,-4.102895558E-1,-1.378973961E0,9.787334442E0,9.892513441E0
1.260479388E1,-3.929555416E-1,-1.347743988E0,9.791604996E0,9.891731714E0
1.260679388E1,-3.825168014E-1,-1.330706954E0,9.793711662E0,9.891101467E0
1.260879388E1,-3.784562349E-1,-1.336500883E0,9.797743797E0,9.895718632E0
1.261079388E1,-3.613807857E-1,-1.327862501E0,9.796499252E0,9.892684797E0
1.261279388E1,-3.624151051E-1,-1.308574796E0,9.806784630E0,9.900340271E0
1.261479388E1,-3.311468065E-1,-1.300760269E0,9.821139336E0,9.912437305E0
1.261679388E1,-3.226138949E-1,-1.293999076E0,9.819205284E0,9.909354457E0
1.261879388E1,-2.879937291E-1,-1.286136508E0,9.814512253E0,9.902612699E0
1.262079388E1,-2.766260803E-1,-1.296594262E0,9.804638863E0,9.893867894E0
1.262279388E1,-2.508548796E-1,-1.291796207E0,9.800051689E0,9.888006812E0
1.262479388E1,-2.187629938E-1,-1.296575189E0,9.788138390E0,9.876062859E0
1.262679388E1,-1.886247844E-1,-1.302924514E0,9.785925865E0,9.874084091E0
1.262879388E1,-1.530469507E-1,-1.303441763E0,9.778034210E0,9.865715221E0
1.263079388E1,-1.399171501E-1,-1.300654888E0,9.777153015E0,9.864279043E0
1.263293919E1,-1.260020435E-1,-1.286519527E0,9.774405479E0,9.859513755E0
1.263479544E1,-1.098268181E-1,-1.254638314E0,9.786366463E0,9.867073921E0
1.263679388E1,-6.914454699E-2,-1.219587207E0,9.778791428E0,9.854792525E0
1.263879388E1,-2.746628225E-2,-1.193796873E0,9.761026382E0,9.833795880E0
1.264079388E1,4.577713553E-3,-1.165545344E0,9.750012398E0,9.819432706E0
1.264279388E1,4.481945559E-2,-1.125236392E0,9.744850159E0,9.809702867E0
1.264479388E1,8.566453308E-2,-1.087637901E0,9.744544983E0,9.805429697E0
1.264679388E1,1.199016199E-1,-1.044178367E0,9.758852959E0,9.815288887E0
1.264879388E1,1.434509903E-1,-1.006790519E0,9.776138306E0,9.828890350E0
1.265079388E1,1.864604354E-1,-9.721990824E-1,9.782592773E0,9.832551038E0
1.265279388E1,2.106131315E-1,-9.494446516E-1,9.792533875E0,9.840707430E0
1.265479388E1,2.390370965E-1,-9.145179987E-1,9.797762871E0,9.843253485E0
1.265679388E1,2.745574713E-1,-8.814206123E-1,9.811285019E0,9.854623170E0
1.265879388E1,2.799013257E-1,-8.487732410E-1,9.815614700E0,9.856218987E0
1.266097044E1,2.912690043E-1,-8.180508614E-1,9.807607651E0,9.845974440E0
1.266279388E1,2.856761515E-1,-7.878264189E-1,9.811314583E0,9.847038904E0
1.266479544E1,2.998306453E-1,-7.518176436E-1,9.814627647E0,9.847946184E0
1.266679388E1,3.110355139E-1,-7.263050675E-1,9.822394371E0,9.854120627E0
1.266879388E1,3.176722825E-1,-7.125814557E-1,9.824616432E0,9.855545447E0
1.267079388E1,3.091105819E-1,-6.987813115E-1,9.831999779E0,9.861646126E0
1.267279388E1,3.169156909E-1,-6.988961697E-1,9.833944321E0,9.863840647E0
1.267479388E1,3.154408634E-1,-7.007445097E-1,9.815786362E0,9.845821840E0
1.267679388E1,3.108631670E-1,-7.039527297E-1,9.799045563E0,9.829215599E0
1.267879544E1,3.063428998E-1,-6.990110874E-1,9.790570259E0,9.820271303E0
1.268079544E1,3.147225976E-1,-6.977182627E-1,9.787927628E0,9.817809752E0
1.268279388E1,3.178925216E-1,-6.966935396E-1,9.788702965E0,9.818612085E0
1.268479388E1,3.253624141E-1,-6.936002374E-1,9.776597977E0,9.806569736E0
1.268679544E1,3.313192129E-1,-6.842341423E-1,9.776981354E0,9.806493419E0
1.268879388E1,3.340773284E-1,-6.693134904E-1,9.781099319E0,9.809663200E0
1.269079544E1,3.371897936E-1,-6.543736458E-1,9.792524338E0,9.820154517E0
1.269279544E1,3.388178349E-1,-6.290237904E-1,9.780687332E0,9.806748347E0
1.269479544E1,3.370748460E-1,-6.099947095E-1,9.756334305E0,9.781194818E0
1.269679544E1,3.227479458E-1,-5.922393203E-1,9.739344597E0,9.762671091E0
1.269879544E1,3.187831640E-1,-5.768015385E-1,9.730869293E0,9.753160509E0
1.270079544E1,3.071569204E-1,-5.655200481E-1,9.717720032E0,9.739006156E0
1.270279544E1,2.778902054E-1,-5.435699821E-1,9.712922096E0,9.732088519E0
1.270479544E1,2.759078145E-1,-5.365023017E-1,9.705892563E0,9.724623915E0
1.270679544E1,2.602593005E-1,-5.355733633E-1,9.725046158E0,9.743259029E0
1.270879544E1,2.497152388E-1,-5.219264030E-1,9.735034943E0,9.752213605E0
1.271079388E1,2.353117168E-1,-5.261689425E-1,9.746278763E0,9.763307589E0
1.271279388E1,2.106993198E-1,-5.477550626E-1,9.744036674E0,9.761694552E0
1.271479388E1,1.873414963E-1,-5.691687465E-1,9.749946594E0,9.768342157E0
1.271679388E1,1.430104524E-1,-5.787934661E-1,9.743816376E0,9.762039307E0
1.271879388E1,1.074996591E-1,-5.756810308E-1,9.737946510E0,9.755540327E0
1.272097044E1,7.888415456E-2,-6.000539660E-1,9.727468491E0,9.746277787E0
1.272279388E1,5.125506967E-2,-6.367427111E-1,9.716149330E0,9.737126176E0
1.272479388E1,1.760217175E-2,-6.589417458E-1,9.730715752E0,9.753017128E0
1.272679388E1,-1.295741927E-2,-6.867527962E-1,9.764760971E0,9.788889320E0
1.272879388E1,-4.822879657E-2,-7.148032784E-1,9.772633553E0,9.798858928E0
1.273082669E1,-7.598238438E-2,-7.414364219E-1,9.763966560E0,9.792371739E0
1.273279388E1,-9.873687476E-2,-7.657806277E-1,9.751574516E0,9.782094586E0
1.273479388E1,-1.274577230E-1,-7.936300039E-1,9.754188538E0,9.787251304E0
1.273679388E1,-1.492162347E-1,-8.085602522E-1,9.761446953E0,9.796013566E0
1.273879388E1,-1.589271128E-1,-8.218432665E-1,9.768888474E0,9.804685930E0
1.274097044E1,-1.800152361E-1,-8.278287649E-1,9.778244972E0,9.814875480E0
1.274279388E1,-2.081231624E-1,-8.330385089E-1,9.786260605E0,9.823856933E0
1.274479388E1,-2.172402740E-1,-8.281160593E-1,9.781530380E0,9.818925915E0
1.274679388E1,-2.168572098E-1,-8.103702664E-1,9.778197289E0,9.814115815E0
1.274879544E1,-2.164166868E-1,-8.133965135E-1,9.775602341E0,9.811771053E0
1.275079544E1,-2.266734540E-1,-8.127261400E-1,9.765575409E0,9.801957340E0
1.275279544E1,-2.297763228E-1,-8.251185417E-1,9.760154724E0,9.797664926E0
1.275479544E1,-2.267308980E-1,-8.231169581E-1,9.775228500E0,9.812442135E0
1.275679544E1,-2.243749946E-1,-8.383249640E-1,9.779432297E0,9.817862748E0
1.275879544E1,-2.082476616E-1,-8.647568822E-1,9.771924973E0,9.812323335E0
1.276079544E1,-1.938920319E-1,-8.882966638E-1,9.773150444E0,9.815351990E0
1.276279544E1,-1.844397336E-1,-9.102275968E-1,9.779719353E0,9.823718385E0
1.276479544E1,-1.725070179E-1,-9.284331203E-1,9.778839111E0,9.824329040E0
1.276679544E1,-1.588121802E-1,-9.738271236E-1,9.782564163E0,9.832198238E0
1.276879388E1,-1.318343133E-1,-1.027639270E0,9.781252861E0,9.835971243E0
1.277079388E1,-1.233780012E-1,-1.064059854E0,9.787055969E0,9.845502021E0
1.277279388E1,-9.667786211E-2,-1.087475061E0,9.782181740E0,9.842917667E0
1.277479388E1,-5.259582028E-2,-1.090328932E0,9.750941277E0,9.811851980E0
1.277679388E1,-6.406883709E-3,-1.116550326E0,9.730150223E0,9.794005771E0
1.277879544E1,6.334099919E-2,-1.163677692E0,9.732411385E0,9.801938034E0
1.278079388E1,1.093000919E-1,-1.248480439E0,9.758373260E0,9.838521160E0
1.278279388E1,1.445140094E-1,-1.337602139E0,9.795407295E0,9.887369107E0
1.278479388E1,1.826009899E-1,-1.408192873E0,9.829557419E0,9.931593494E0
1.278679544E1,2.234652042E-1,-1.457676172E0,9.841155052E0,9.951034583E0
1.278879388E1,2.475317270E-1,-1.515347600E0,9.833819389E0,9.952967100E0
1.279079388E1,3.038241863E-1,-1.540199637E0,9.824118614E0,9.948760255E0
1.279279388E1,3.452917933E-1,-1.564160585E0,9.822278976E0,9.952034418E0
1.279481888E1,3.501951098E-1,-1.586647153E0,9.823409081E0,9.956879620E0
1.279679388E1,4.013735354E-1,-1.583525062E0,9.816102982E0,9.951106978E0
1.279879388E1,4.230554402E-1,-1.593053937E0,9.799745560E0,9.937394517E0
1.280079544E1,4.531362057E-1,-1.599221468E0,9.778493881E0,9.918759212E0
1.280279388E1,4.918073416E-1,-1.594499946E0,9.751918793E0,9.893645672E0
1.280479388E1,5.037687421E-1,-1.601807117E0,9.745139122E0,9.888746407E0
1.280679388E1,5.198482275E-1,-1.589635015E0,9.755385399E0,9.897713167E0
1.280879388E1,5.333132148E-1,-1.579148412E0,9.765603065E0,9.906822696E0
1.281079388E1,5.409171581E-1,-1.564993858E0,9.789220810E0,9.928274836E0
1.281279388E1,5.331313014E-1,-1.553492188E0,9.795330048E0,9.932072176E0
1.281479388E1,5.376418829E-1,-1.528879762E0,9.778292656E0,9.911687010E0
1.281679388E1,5.295974016E-1,-1.501490116E0,9.775572777E0,9.904381308E0
1.281879388E1,5.001774430E-1,-1.483236670E0,9.794448853E0,9.918739679E0
1.282097200E1,4.945462942E-1,-1.454228520E0,9.816112518E0,9.935563477E0
1.282307825E1,4.331398308E-1,-1.446298957E0,9.838732719E0,9.953896338E0
1.282506732E1,3.726623058E-1,-1.418823123E0,9.828734398E0,9.937603137E0
1.282679388E1,3.203154504E-1,-1.381243706E0,9.810183525E0,9.912120709E0
1.282879388E1,2.653637528E-1,-1.346690536E0,9.806774139E0,9.902363977E0
1.283079388E1,2.156984210E-1,-1.322422981E0,9.803843498E0,9.894982349E0
1.283279388E1,1.464006454E-1,-1.313593149E0,9.786318779E0,9.875170649E0
1.283479388E1,7.970776409E-2,-1.297034740E0,9.767471313E0,9.853534813E0
1.283679544E1,2.654690854E-2,-1.274912357E0,9.747877121E0,9.830931524E0
1.283879544E1,-6.466259807E-2,-1.269281268E0,9.709885597E0,9.792708231E0
1.284079544E1,-1.198250055E-1,-1.238625884E0,9.665698051E0,9.745474382E0
1.284279388E1,-1.574905813E-1,-1.228302121E0,9.684689522E0,9.763541392E0
1.284479388E1,-2.009309828E-1,-1.243682504E0,9.753335953E0,9.834362289E0
1.284679388E1,-2.775646150E-1,-1.278350472E0,9.818907738E0,9.905663593E0
1.284879388E1,-2.967277765E-1,-1.295636654E0,9.849027634E0,9.938313088E0
1.285079388E1,-3.637271225E-1,-1.315345645E0,9.860960007E0,9.954946702E0
1.285279388E1,-3.920361698E-1,-1.314368844E0,9.852025032E0,9.947042528E0
1.285493919E1,-4.211592376E-1,-1.312779069E0,9.842792511E0,9.938879635E0
1.285679388E1,-4.926500916E-1,-1.316734433E0,9.834461212E0,9.934441153E0
1.285879388E1,-4.911752641E-1,-1.285121322E0,9.808192253E0,9.904212499E0
1.286079544E1,-4.984344840E-1,-1.280246735E0,9.797666550E0,9.893520023E0
1.286279388E1,-5.095244050E-1,-1.283522010E0,9.795263290E0,9.892129538E0
1.286479388E1,-5.115547180E-1,-1.290733218E0,9.791968346E0,9.889910240E0
1.286679388E1,-5.195800662E-1,-1.303010702E0,9.796163559E0,9.896091188E0
1.286879388E1,-5.247132778E-1,-1.308172584E0,9.798414230E0,9.899270729E0
1.287079388E1,-5.474581718E-1,-1.305299520E0,9.798184395E0,9.899895693E0
1.287279388E1,-5.441828966E-1,-1.299812078E0,9.791777611E0,9.892651578E0
1.287479388E1,-5.274905562E-1,-1.283320785E0,9.789928436E0,9.887763008E0
1.287679388E1,-5.170900822E-1,-1.262203932E0,9.793137550E0,9.887673336E0
1.287879544E1,-4.961743355E-1,-1.249246597E0,9.794421196E0,9.886227420E0
1.288079388E1,-4.792234302E-1,-1.240407228E0,9.784929276E0,9.874872461E0
1.288279544E1,-4.731900394E-1,-1.228120089E0,9.779920578E0,9.868081591E0
1.288479388E1,-4.596484005E-1,-1.235762477E0,9.781042099E0,9.869507085E0
1.288679544E1,-4.366736412E-1,-1.235532641E0,9.779414177E0,9.866821495E0
1.288879388E1,-4.128944278E-1,-1.222268701E0,9.780486107E0,9.865208111E0
1.289079388E1,-3.804673851E-1,-1.200299501E0,9.778800964E0,9.859534605E0
1.289279544E1,-3.415089548E-1,-1.204015255E0,9.781070709E0,9.860812609E0
1.289479388E1,-3.150290549E-1,-1.202444673E0,9.788224220E0,9.866835860E0
1.289679388E1,-2.988346815E-1,-1.192168832E0,9.784355164E0,9.861246101E0
1.289879388E1,-2.948315740E-1,-1.182553768E0,9.770956993E0,9.846672516E0
1.290097044E1,-2.936728001E-1,-1.159942865E0,9.760566711E0,9.833634816E0
1.290279388E1,-2.897750139E-1,-1.137695909E0,9.754207611E0,9.824606234E0
1.290479544E1,-2.844407260E-1,-1.107002139E0,9.752139091E0,9.818888793E0
1.290679388E1,-2.761089206E-1,-1.054942727E0,9.743768692E0,9.804599360E0
1.290879388E1,-2.655552626E-1,-1.030301690E0,9.721387863E0,9.779438796E0
1.291079388E1,-2.681314349E-1,-1.021241903E0,9.703938484E0,9.761211584E0
1.291279388E1,-2.614181042E-1,-9.955186248E-1,9.699830055E0,9.754286230E0
1.291479388E1,-2.376005650E-1,-9.630819559E-1,9.705060005E0,9.755622511E0
1.291679388E1,-2.107376456E-1,-9.185307026E-1,9.698566437E0,9.744244452E0
1.291879388E1,-1.883853674E-1,-8.402977586E-1,9.682218552E0,9.720439571E0
1.292079388E1,-1.401469857E-1,-7.268700600E-1,9.665650368E0,9.693955761E0
1.292279388E1,-7.301357388E-2,-5.808429122E-1,9.642446518E0,9.660201050E0
1.292479544E1,-5.640739575E-3,-4.357830286E-1,9.641920090E0,9.651764693E0
1.292679388E1,4.853525385E-2,-2.982983589E-1,9.639419556E0,9.644156104E0
1.292879388E1,8.319371939E-2,-1.800535470E-1,9.651247025E0,9.653284913E0
1.293079388E1,1.024143770E-1,-1.086584479E-1,9.669510841E0,9.670663642E0
1.293279544E1,1.061493307E-1,-7.881712168E-2,9.684881210E0,9.685783596E0
1.293479388E1,1.030368656E-1,-7.543651015E-2,9.701362610E0,9.702203036E0
1.293679544E1,1.122593284E-1,-9.262687713E-2,9.723197937E0,9.724287121E0
1.293879544E1,1.219031736E-1,-1.380975544E-1,9.757300377E0,9.759038988E0
1.294079388E1,1.287793219E-1,-1.910572946E-1,9.790714264E0,9.793424978E0
1.294279388E1,1.512848139E-1,-2.354649454E-1,9.811725616E0,9.815716500E0
1.294479544E1,1.814421862E-1,-2.738009095E-1,9.825697899E0,9.831186470E0
1.294679388E1,2.225745767E-1,-2.976663113E-1,9.840341568E0,9.847358369E0
1.294879544E1,2.505867183E-1,-3.061800897E-1,9.836442947E0,9.844396874E0
1.295079544E1,2.460473180E-1,-3.186682463E-1,9.834796906E0,9.843034030E0
1.295279388E1,2.376005650E-1,-3.241749108E-1,9.828111649E0,9.836326651E0
1.295479388E1,2.236184329E-1,-3.151056767E-1,9.813114166E0,9.820718224E0
1.295679388E1,1.973396689E-1,-2.981738746E-1,9.789565086E0,9.796092853E0
1.295879388E1,1.686667204E-1,-2.770282924E-1,9.771800041E0,9.777181045E0
1.296079388E1,1.484213620E-1,-2.638506293E-1,9.775995255E0,9.780681432E0
1.296279388E1,1.270076185E-1,-2.528564334E-1,9.784336090E0,9.788426842E0
1.296479388E1,9.890926629E-2,-2.463537753E-1,9.788655281E0,9.792254359E0
1.296679388E1,7.275500149E-2,-2.401575744E-1,9.782506943E0,9.785724860E0
1.296879388E1,5.458780006E-2,-2.384816408E-1,9.779126167E0,9.782185948E0
1.297079388E1,4.232948646E-2,-2.490544468E-1,9.776244164E0,9.779507649E0
1.297279388E1,3.228341788E-2,-2.670492530E-1,9.782497406E0,9.786195023E0
1.297479388E1,3.575022146E-2,-2.810601294E-1,9.790848732E0,9.794947257E0
1.297679388E1,4.064396769E-2,-2.915754616E-1,9.791863441E0,9.796287962E0
1.297879388E1,4.179318622E-2,-2.963255644E-1,9.789900780E0,9.794473584E0
1.298097044E1,5.829402059E-2,-3.070132732E-1,9.790265083E0,9.795251183E0
1.298279388E1,7.674852759E-2,-3.135829568E-1,9.789804459E0,9.795126132E0
1.298479388E1,6.976703554E-2,-3.285993934E-1,9.799716949E0,9.805472823E0
1.298679388E1,4.812345654E-2,-3.594462872E-1,9.810337067E0,9.817037784E0
1.298879388E1,3.257071972E-2,-3.891152442E-1,9.808393478E0,9.816162904E0
1.299079388E1,2.722686157E-2,-4.136509895E-1,9.814014435E0,9.822765790E0
1.299279388E1,3.886268288E-2,-4.257369339E-1,9.820067406E0,9.829368550E0
1.299479388E1,4.981854931E-2,-4.331589639E-1,9.827124596E0,9.836792485E0
1.299679388E1,5.936662853E-2,-4.263786077E-1,9.830190659E0,9.839612365E0
1.299879388E1,6.790913641E-2,-4.087381363E-1,9.825448990E0,9.834181530E0
1.300079388E1,6.436571479E-2,-3.966713250E-1,9.818371773E0,9.826592255E0
1.300279388E1,5.327577516E-2,-4.019481540E-1,9.811592102E0,9.819966405E0
1.300479544E1,4.398627579E-2,-4.166868627E-1,9.804505348E0,9.813454430E0
1.300679544E1,4.431188479E-2,-4.290888309E-1,9.800368309E0,9.809857275E0
1.300879388E1,4.737646505E-2,-4.483861029E-1,9.798433304E0,9.808801651E0
1.301079388E1,3.944686800E-2,-4.584225714E-1,9.789057732E0,9.799865233E0
1.301279388E1,4.506845027E-2,-4.645134211E-1,9.774749756E0,9.785884563E0
1.301479388E1,5.445372313E-2,-4.634982944E-1,9.773668289E0,9.784803917E0
1.301679544E1,5.706819147E-2,-4.326896966E-1,9.765039444E0,9.774787593E0
1.301879388E1,7.013095915E-2,-3.985005319E-1,9.746105194E0,9.754500883E0
1.302079544E1,6.793786585E-2,-3.745585084E-1,9.729125977E0,9.736570335E0
1.302279388E1,5.936662853E-2,-3.773166239E-1,9.721722603E0,9.729223124E0
1.302479544E1,5.308423936E-2,-3.887704909E-1,9.727239609E0,9.735150273E0
1.302679388E1,1.885673404E-2,-3.962403834E-1,9.742792130E0,9.750864603E0
1.302879544E1,-5.218401924E-2,-4.014405906E-1,9.740733147E0,9.749141498E0
1.303079388E1,-1.724208295E-1,-4.416727722E-1,9.750482559E0,9.762003581E0
1.303279544E1,-2.983558476E-1,-5.476784110E-1,9.780888557E0,9.800752462E0
1.303479544E1,-3.778433204E-1,-6.677045226E-1,9.819033623E0,9.848960158E0
1.303679388E1,-4.169071317E-1,-7.630033493E-1,9.842639923E0,9.880968896E0
1.303879388E1,-4.306785762E-1,-8.419832587E-1,9.848960876E0,9.894263499E0
1.304079388E1,-4.088434577E-1,-8.896278739E-1,9.854841232E0,9.903357332E0
1.304279544E1,-3.685346544E-1,-9.266613722E-1,9.862665176E0,9.912955335E0
1.304479544E1,-3.458951116E-1,-9.537637830E-1,9.867415428E0,9.919435267E0
1.304679388E1,-3.285419345E-1,-9.697091579E-1,9.865548134E0,9.918533946E0
1.304879388E1,-3.086413145E-1,-9.646334052E-1,9.858527184E0,9.910415496E0
1.305079388E1,-2.815485597E-1,-9.557749033E-1,9.856344223E0,9.906578456E0
1.305279544E1,-2.552601993E-1,-9.585234523E-1,9.847620010E0,9.897451432E0
1.305479388E1,-2.346317619E-1,-9.576519728E-1,9.825573921E0,9.874920367E0
1.305679388E1,-2.086786181E-1,-9.543000460E-1,9.804725647E0,9.853267496E0
1.305879388E1,-1.901187748E-1,-9.518483877E-1,9.791203499E0,9.839198466E0
1.306097044E1,-1.711758375E-1,-9.551044703E-1,9.784029007E0,9.832026715E0
1.306279388E1,-1.523957253E-1,-9.518197179E-1,9.778944016E0,9.826338651E0
1.306479388E1,-1.451556534E-1,-9.575178623E-1,9.793050766E0,9.840820795E0
1.306679388E1,-1.412004381E-1,-9.737505317E-1,9.815431595E0,9.864624932E0
1.306879388E1,-1.431349516E-1,-9.908738732E-1,9.815518379E0,9.866444126E0
1.307097044E1,-1.478850543E-1,-1.014720201E0,9.787400246E0,9.840972038E0
1.307279388E1,-1.561498344E-1,-1.030119658E0,9.753469467E0,9.808959982E0
1.307493919E1,-1.687720716E-1,-1.059673667E0,9.724499702E0,9.783521184E0
1.307679388E1,-1.864029765E-1,-1.100968838E0,9.707185745E0,9.771199187E0
1.307879544E1,-1.919479370E-1,-1.131719947E0,9.710853577E0,9.778461599E0
1.308079388E1,-1.986804307E-1,-1.167173386E0,9.720544815E0,9.792382709E0
1.308279388E1,-2.123273760E-1,-1.186259866E0,9.733903885E0,9.808220033E0
1.308479388E1,-2.163783759E-1,-1.207443833E0,9.737247467E0,9.814210536E0
1.308679388E1,-2.299487144E-1,-1.227057099E0,9.728081703E0,9.807860070E0
1.308879388E1,-2.393531352E-1,-1.261638880E0,9.713515282E0,9.798030502E0
1.309079544E1,-2.404065877E-1,-1.296431541E0,9.710518837E0,9.799627858E0
1.309279388E1,-2.455876321E-1,-1.324357390E0,9.701506615E0,9.794563103E0
1.309479388E1,-2.518125474E-1,-1.350262642E0,9.705873489E0,9.802581239E0
1.309679544E1,-2.562561929E-1,-1.366322994E0,9.716962814E0,9.815898945E0
1.309879388E1,-2.686102986E-1,-1.382938862E0,9.727027893E0,9.828516827E0
1.310079388E1,-2.871892750E-1,-1.403835297E0,9.746767044E0,9.851532826E0
1.310279544E1,-2.984420061E-1,-1.420192480E0,9.764827728E0,9.872075510E0
1.310479544E1,-3.046095073E-1,-1.426944256E0,9.778829575E0,9.887085754E0
1.310679544E1,-3.001275659E-1,-1.432891369E0,9.783570290E0,9.892497250E0
1.310879544E1,-2.983367145E-1,-1.430593014E0,9.786883354E0,9.895387155E0
1.311079544E1,-3.066206276E-1,-1.435276031E0,9.792121887E0,9.901499106E0
1.311279544E1,-3.264733553E-1,-1.434241652E0,9.792093277E0,9.901955601E0
1.311479544E1,-3.382623792E-1,-1.442813039E0,9.778982162E0,9.890633096E0
1.311679388E1,-3.457705975E-1,-1.446260571E0,9.776415825E0,9.888859051E0
1.311879388E1,-3.590727746E-1,-1.444986939E0,9.785772324E0,9.898396864E0
1.312079388E1,-3.707660735E-1,-1.443157673E0,9.794324875E0,9.907016266E0
1.312279388E1,-3.792894185E-1,-1.439805865E0,9.799477577E0,9.911945429E0
1.312479388E1,-3.852078915E-1,-1.435821891E0,9.795895576E0,9.908054288E0
1.312679388E1,-3.928214610E-1,-1.424099803E0,9.779633522E0,9.890581417E0
1.312879388E1,-3.960967362E-1,-1.409897447E0,9.762500763E0,9.871733616E0
1.313079388E1,-4.078761935E-1,-1.412894964E0,9.753871918E0,9.864109314E0
1.313279388E1,-4.264551997E-1,-1.410376310E0,9.751497269E0,9.862186591E0
1.313479388E1,-4.461929798E-1,-1.410146475E0,9.747675896E0,9.859248786E0
1.313679388E1,-4.622341692E-1,-1.418861270E0,9.745042801E0,9.858635145E0
1.313879388E1,-4.850078225E-1,-1.435381293E0,9.743730545E0,9.860823342E0
1.314097044E1,-5.080496073E-1,-1.449152827E0,9.742849350E0,9.863126876E0
1.314279544E1,-5.328248143E-1,-1.461066365E0,9.744707108E0,9.868025832E0
1.314479544E1,-5.410034060E-1,-1.473650217E0,9.744036674E0,9.869679851E0
1.314679388E1,-5.595153570E-1,-1.499488473E0,9.749035835E0,9.879535558E0
1.314879388E1,-5.900270343E-1,-1.530440807E0,9.755194664E0,9.892128381E0
1.315079388E1,-6.175316572E-1,-1.573938608E0,9.758918762E0,9.904298233E0
1.315279388E1,-6.312360764E-1,-1.611661673E0,9.767087936E0,9.919270088E0
1.315479388E1,-6.493458152E-1,-1.641321063E0,9.773887634E0,9.931991961E0
1.315679388E1,-6.869922280E-1,-1.665876031E0,9.779767990E0,9.944393557E0
1.315879388E1,-7.100052834E-1,-1.691484332E0,9.792448044E0,9.962794058E0
1.316079388E1,-7.199077010E-1,-1.710254908E0,9.801813126E0,9.975909958E0
1.316279388E1,-7.203291059E-1,-1.724955320E0,9.802665710E0,9.979308589E0
1.316479388E1,-7.163643241E-1,-1.746972442E0,9.795990944E0,9.976298368E0
1.316679544E1,-7.048434019E-1,-1.774342895E0,9.791595459E0,9.975993112E0
1.316879544E1,-7.003902197E-1,-1.799692631E0,9.794879913E0,9.983441919E0
1.317079388E1,-6.730675697E-1,-1.814326048E0,9.803212166E0,9.992385487E0
1.317279388E1,-6.366948485E-1,-1.822772861E0,9.803068161E0,9.991397630E0
1.317479388E1,-6.166889071E-1,-1.842912793E0,9.790714264E0,9.981719219E0
1.317679388E1,-5.767057538E-1,-1.856119275E0,9.783464432E0,9.974665136E0
1.317879388E1,-5.438955426E-1,-1.853734612E0,9.787745476E0,9.976578365E0
1.318079388E1,-5.129241943E-1,-1.850880742E0,9.799103737E0,9.985553805E0
1.318279544E1,-4.670225382E-1,-1.849539876E0,9.805865288E0,9.989689777E0
1.318479388E1,-4.458099306E-1,-1.845613480E0,9.816724777E0,9.998655958E0
1.318679388E1,-4.329482615E-1,-1.827005744E0,9.816667557E0,9.994616356E0
1.318879388E1,-4.148193896E-1,-1.817103267E0,9.801219940E0,9.976865827E0
1.319079388E1,-3.862613440E-1,-1.815982819E0,9.786079407E0,9.960639617E0
1.319279388E1,-3.611509800E-1,-1.815896630E0,9.787745476E0,9.961318793E0
