"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.409296399E0,2.298721075E-1,-4.042954445E0,9.871216774E0,1.066954743E1
9.411296399E0,2.472348511E-1,-4.157454491E0,9.882346153E0,1.072409989E1
9.413294836E0,2.590239048E-1,-4.257158756E0,9.887181282E0,1.076786180E1
9.415294836E0,2.867200375E-1,-4.344882488E0,9.866783142E0,1.078487931E1
9.417296399E0,3.233417273E-1,-4.417608261E0,9.839067459E0,1.079013721E1
9.419296399E0,3.475519121E-1,-4.470597267E0,9.847973824E0,1.082079575E1
9.421294836E0,3.470060229E-1,-4.509689331E0,9.852561951E0,1.084115714E1
9.423296399E0,3.525893092E-1,-4.547613621E0,9.840035439E0,1.084580132E1
9.425294836E0,3.517177999E-1,-4.568520069E0,9.819090843E0,1.083557225E1
9.427294836E0,3.589387238E-1,-4.579025745E0,9.798730850E0,1.082180392E1
9.429294836E0,3.623576462E-1,-4.569391727E0,9.769109726E0,1.079102167E1
9.431294836E0,3.612084389E-1,-4.543907642E0,9.747282982E0,1.076044115E1
9.433296399E0,3.483372033E-1,-4.504240036E0,9.733770370E0,1.073106718E1
9.435294836E0,2.740499079E-1,-4.465751171E0,9.719970703E0,1.070027417E1
9.437294836E0,2.351967990E-1,-4.438390255E0,9.717087746E0,1.068533667E1
9.439471399E0,1.984793246E-1,-4.433984756E0,9.724260330E0,1.068928687E1
9.441294836E0,2.125093341E-1,-4.421401024E0,9.721091270E0,1.068145883E1
9.443296399E0,2.557390332E-1,-4.422732353E0,9.719491005E0,1.068150127E1
9.445294836E0,2.988346815E-1,-4.433362484E0,9.736059189E0,1.070209576E1
9.447294836E0,3.622235656E-1,-4.459018707E0,9.764311790E0,1.074038354E1
9.449294836E0,3.983472884E-1,-4.500648975E0,9.795072556E0,1.078693507E1
9.451296399E0,4.458003640E-1,-4.549519539E0,9.812884331E0,1.082541292E1
9.453294836E0,4.737741947E-1,-4.604854584E0,9.816217422E0,1.085298448E1
9.455296399E0,4.905048907E-1,-4.645460129E0,9.825085640E0,1.087902582E1
9.457294836E0,4.712267816E-1,-4.692194939E0,9.835054398E0,1.090720143E1
9.459294836E0,4.468250871E-1,-4.713474751E0,9.832632065E0,1.091316408E1
9.461296399E0,4.225670099E-1,-4.713474751E0,9.820306778E0,1.090109317E1
9.463440149E0,3.822390735E-1,-4.687578678E0,9.804112434E0,1.087382735E1
9.465294836E0,2.815868556E-1,-4.633211613E0,9.790177345E0,1.083482872E1
9.467294836E0,1.648360044E-1,-4.578872681E0,9.793846130E0,1.081261615E1
9.469294836E0,1.837789081E-2,-4.500438690E0,9.804017067E0,1.078763351E1
9.471296399E0,-1.261935830E-1,-4.393283844E0,9.803939819E0,1.074402642E1
9.473294836E0,-2.777369618E-1,-4.267539978E0,9.803490639E0,1.069567501E1
9.475296399E0,-4.642548561E-1,-4.118888855E0,9.810088158E0,1.064981726E1
9.477294836E0,-6.377195716E-1,-3.947530985E0,9.814062119E0,1.059742905E1
9.479294836E0,-7.965221405E-1,-3.760400057E0,9.818344116E0,1.054395264E1
9.481294836E0,-9.605633020E-1,-3.583516598E0,9.801709175E0,1.048035189E1
9.483294836E0,-1.094408751E0,-3.412551403E0,9.760595322E0,1.039771411E1
9.485296399E0,-1.182582378E0,-3.254563093E0,9.716753006E0,1.031532699E1
9.487294836E0,-1.278254747E0,-3.118649006E0,9.685618401E0,1.025529671E1
9.489294836E0,-1.348682523E0,-3.016636610E0,9.661437035E0,1.021089646E1
9.491294836E0,-1.388502955E0,-2.916961193E0,9.667680740E0,1.019316702E1
9.493294836E0,-1.380142331E0,-2.807737827E0,9.688108444E0,1.018074800E1
9.495294836E0,-1.384461522E0,-2.706865311E0,9.731060982E0,1.019496941E1
9.497294836E0,-1.387353659E0,-2.603713512E0,9.772365570E0,1.020799702E1
9.499294836E0,-1.354102969E0,-2.502850533E0,9.801010132E0,1.020576578E1
9.501294836E0,-1.311562896E0,-2.414016008E0,9.824673653E0,1.020156277E1
9.503294836E0,-1.279423118E0,-2.322662830E0,9.838712692E0,1.018979654E1
9.505294836E0,-1.246450186E0,-2.211897612E0,9.854907036E0,1.017670486E1
9.507296399E0,-1.216225743E0,-2.096181154E0,9.873792648E0,1.016685604E1
9.509294836E0,-1.185512900E0,-1.991353273E0,9.884404182E0,1.015245659E1
9.511294836E0,-1.148038864E0,-1.884935737E0,9.879520416E0,1.012303806E1
9.513294836E0,-1.105173111E0,-1.770818591E0,9.866342545E0,1.008473705E1
9.515294836E0,-1.056417584E0,-1.647134185E0,9.853288651E0,1.004571383E1
9.517294836E0,-1.009845495E0,-1.517454624E0,9.847035408E0,1.001431789E1
9.519471399E0,-9.566942453E-1,-1.371973395E0,9.842629433E0,9.983733221E0
9.521296399E0,-9.073449969E-1,-1.228455305E0,9.838445663E0,9.956273924E0
9.523294836E0,-8.471356034E-1,-1.071156263E0,9.829883575E0,9.924294714E0
9.525294836E0,-7.138360143E-1,-8.483996987E-1,9.807158470E0,9.869635311E0
9.527296399E0,-4.949868321E-1,-6.048998237E-1,9.767270088E0,9.798493799E0
9.529296399E0,-2.958180010E-1,-4.635749161E-1,9.736250877E0,9.751768616E0
9.531294836E0,-1.398405284E-1,-4.157387614E-1,9.722661018E0,9.732550096E0
9.533294836E0,-5.784391426E-3,-4.092361033E-1,9.735782623E0,9.744381506E0
9.535296399E0,1.050479934E-1,-4.349881411E-1,9.775812149E0,9.786048893E0
9.537294836E0,2.069452256E-1,-4.689666331E-1,9.824990273E0,9.838353007E0
9.539471399E0,2.921883762E-1,-4.999284744E-1,9.860663414E0,9.877650808E0
9.541294836E0,3.408576846E-1,-5.149449110E-1,9.885113716E0,9.904384151E0
9.543296399E0,3.613137901E-1,-5.237076879E-1,9.893483162E0,9.913920843E0
9.545296399E0,3.612850308E-1,-5.184500217E-1,9.883091927E0,9.903273364E0
9.547296399E0,3.612371385E-1,-5.116791725E-1,9.866927147E0,9.886787100E0
9.549294836E0,3.517177999E-1,-4.823837578E-1,9.849046707E0,9.867123215E0
9.551296399E0,2.833010852E-1,-4.167634845E-1,9.829041481E0,9.841951419E0
9.553296399E0,1.621161848E-1,-3.333112001E-1,9.805280685E0,9.812283492E0
9.555296399E0,7.017884403E-2,-2.575107813E-1,9.766236305E0,9.769882724E0
9.557296399E0,1.487278100E-2,-1.914786696E-1,9.726769447E0,9.728665333E0
9.559296399E0,2.250549616E-3,-1.325334311E-1,9.690042496E0,9.690949063E0
9.561296399E0,2.135627903E-3,-8.984959871E-2,9.671416283E0,9.671833871E0
9.563294836E0,-3.217807040E-3,-4.212837294E-2,9.682744980E0,9.682837162E0
9.565294836E0,-3.464888781E-2,1.522712316E-2,9.709981918E0,9.710055678E0
9.567294836E0,-7.121313363E-2,7.269754261E-2,9.714914322E0,9.715447315E0
9.569296399E0,-1.017918810E-1,1.179766878E-1,9.712308884E0,9.713558768E0
9.571294836E0,-1.342093647E-1,1.695956737E-1,9.710173607E0,9.712581857E0
9.573296399E0,-1.604211032E-1,2.006436735E-1,9.709742546E0,9.713140230E0
9.575294836E0,-1.888067424E-1,2.151908427E-1,9.702042580E0,9.706265260E0
9.577296399E0,-2.331856638E-1,2.321801037E-1,9.681663513E0,9.687254076E0
9.579294836E0,-2.651722133E-1,2.390179485E-1,9.657098770E0,9.663695077E0
9.581294836E0,-2.790394425E-1,2.424464375E-1,9.650260925E0,9.657338102E0
9.583294836E0,-2.905986309E-1,2.402437776E-1,9.655337334E0,9.662696501E0
9.585294836E0,-2.999742925E-1,2.437010109E-1,9.669365883E0,9.677086924E0
9.587294836E0,-2.961627543E-1,2.397936732E-1,9.688558578E0,9.696049748E0
9.589294836E0,-3.022057116E-1,2.413259596E-1,9.712701797E0,9.720398280E0
9.591294836E0,-3.090818524E-1,2.456642389E-1,9.734642982E0,9.742646278E0
9.593294836E0,-3.036709726E-1,2.420346439E-1,9.751584053E0,9.759312905E0
9.595294836E0,-2.993326783E-1,2.277556211E-1,9.757482529E0,9.764729283E0
9.597294836E0,-3.078081310E-1,2.095692605E-1,9.752329826E0,9.759436570E0
9.599471399E0,-3.148183525E-1,2.053841949E-1,9.751832962E0,9.759074720E0
9.601294836E0,-3.117633760E-1,1.934898049E-1,9.741489410E0,9.748397337E0
9.603294836E0,-3.027707636E-1,1.917276829E-1,9.738271713E0,9.744863550E0
9.605294836E0,-3.136883080E-1,2.013523579E-1,9.742197990E0,9.749326377E0
9.607294836E0,-3.413652778E-1,2.154494226E-1,9.746239662E0,9.754595648E0
9.609296399E0,-3.550696969E-1,2.194046527E-1,9.743079185E0,9.752015428E0
9.611296399E0,-3.475710452E-1,2.079220563E-1,9.732018471E0,9.740442532E0
9.613321399E0,-3.192141056E-1,1.845546365E-1,9.728101730E0,9.735087125E0
9.615294836E0,-2.616383731E-1,1.438053250E-1,9.730466843E0,9.735045947E0
9.617294836E0,-2.166177928E-1,1.159080938E-1,9.747264862E0,9.750360519E0
9.619294836E0,-1.993891150E-1,9.635225683E-2,9.766839981E0,9.769350183E0
9.621294836E0,-2.036029100E-1,9.386228025E-2,9.779854774E0,9.782424223E0
9.623294836E0,-2.239153087E-1,1.151898354E-1,9.777000427E0,9.780242539E0
9.625294836E0,-3.075495660E-1,1.689061373E-1,9.766197205E0,9.772498343E0
9.627294836E0,-4.660935998E-1,2.583152056E-1,9.745664597E0,9.760222765E0
9.629294836E0,-5.295400023E-1,3.069175184E-1,9.696420670E0,9.715718439E0
9.631294836E0,-4.781795442E-1,2.893632054E-1,9.658555031E0,9.674713020E0
9.633294836E0,-3.899963200E-1,2.384816408E-1,9.650164604E0,9.660985846E0
9.635294836E0,-2.893057466E-1,1.694903225E-1,9.670698166E0,9.676509071E0
9.637294836E0,-1.970044822E-1,1.084094569E-1,9.726425171E0,9.729024102E0
9.639443274E0,-1.335390061E-1,7.506301254E-2,9.779422760E0,9.780622508E0
9.641579211E0,-1.108228043E-1,7.598238438E-2,9.805022240E0,9.805942899E0
9.643332336E0,-1.819497496E-1,7.544608414E-2,9.835984230E0,9.837956271E0
9.645294836E0,-1.607754380E-1,9.081685543E-2,9.864474297E0,9.866202389E0
9.647296399E0,-1.282621771E-1,5.935704708E-2,9.835965157E0,9.836980482E0
9.649294836E0,-1.341710687E-1,3.357628733E-2,9.752904892E0,9.753885537E0
9.651296399E0,-1.492066532E-1,3.433285281E-2,9.675965309E0,9.677176553E0
9.653296399E0,-1.453855038E-1,3.272394836E-2,9.640789032E0,9.641940726E0
9.655296399E0,-1.135905087E-1,2.764824033E-2,9.658123016E0,9.658830541E0
9.657296399E0,-9.979032725E-2,2.537853830E-2,9.704158783E0,9.704705037E0
9.659296399E0,-9.395805001E-2,2.598187700E-2,9.758364677E0,9.758851590E0
9.661296399E0,-8.426631987E-2,1.854069717E-2,9.803757668E0,9.804137340E0
9.663294836E0,-8.719681948E-2,1.251688693E-2,9.831741333E0,9.832135963E0
9.665296399E0,-9.616071731E-2,1.918234490E-2,9.856670380E0,9.857158101E0
9.667296399E0,-1.179288030E-1,5.672342703E-2,9.857168198E0,9.858036804E0
9.669294836E0,-1.439106762E-1,9.928275645E-2,9.828897476E0,9.830452327E0
9.671294836E0,-1.711566895E-1,1.328973472E-1,9.768524170E0,9.770927324E0
9.673294836E0,-1.889120936E-1,1.381550133E-1,9.711676598E0,9.714496226E0
9.675294836E0,-1.902336925E-1,1.280706376E-1,9.666417122E0,9.669137031E0
9.677294836E0,-1.787223667E-1,9.776962548E-2,9.640828133E0,9.642980227E0
9.679663586E0,-1.444469690E-1,6.190447882E-2,9.650145531E0,9.651425069E0
9.681144836E0,-9.651505947E-2,6.177040748E-3,9.670152664E0,9.670636270E0
9.683440149E0,-8.135497570E-2,-9.730035439E-3,9.675428391E0,9.675775310E0
9.685294836E0,-4.646666721E-2,-5.816952512E-2,9.709331512E0,9.709616947E0
9.687294836E0,-3.301125392E-2,-7.883626968E-2,9.731232643E0,9.731607969E0
9.689294836E0,-3.424666077E-2,-7.504386455E-2,9.750022888E0,9.750371825E0
9.691294836E0,-3.996401653E-2,-6.117664278E-2,9.768563271E0,9.768836577E0
9.693294836E0,-4.493437707E-2,-4.855440930E-2,9.781598091E0,9.781821806E0
9.695294836E0,-6.144479290E-2,-2.890280262E-2,9.808585167E0,9.808820205E0
9.697294836E0,-7.490020990E-2,-2.481350675E-2,9.828121185E0,9.828437912E0
9.699294836E0,-7.125144452E-2,-2.650860138E-2,9.819664955E0,9.819959231E0
9.701294836E0,-6.964253634E-2,-1.089840569E-2,9.807808876E0,9.808062184E0
9.703294836E0,-8.164227754E-2,2.585737675E-4,9.800415993E0,9.800756050E0
9.705294836E0,-9.961794317E-2,5.458780215E-4,9.787171364E0,9.787678343E0
9.707296399E0,-1.009586975E-1,3.074155189E-3,9.772048950E0,9.772570941E0
9.709296399E0,-1.127381697E-1,3.361459356E-3,9.754858017E0,9.755510039E0
9.711294836E0,-1.165593192E-1,3.552995156E-3,9.730371475E0,9.731070226E0
9.713294836E0,-1.124412939E-1,-2.327163937E-3,9.719002724E0,9.719653410E0
9.715294836E0,-1.125083268E-1,-1.742978813E-3,9.719568253E0,9.720219554E0
9.717294836E0,-1.179766878E-1,-7.307103835E-3,9.715077400E0,9.715796457E0
9.719294836E0,-1.251114011E-1,-1.354160532E-2,9.716647148E0,9.717462016E0
9.721294836E0,-1.170668900E-1,-1.653914526E-2,9.735800743E0,9.736518593E0
9.723294836E0,-1.178713366E-1,-1.448013168E-2,9.753871918E0,9.754594851E0
9.725294836E0,-1.063121334E-1,-1.288080495E-2,9.762329102E0,9.762916453E0
9.727294836E0,-1.011023447E-1,-8.753201924E-3,9.769013405E0,9.769540481E0
9.729294836E0,-1.235408112E-1,3.830722708E-4,9.765028954E0,9.765810409E0
9.731294836E0,-1.544164270E-1,1.768836193E-2,9.747580528E0,9.748819593E0
9.733294836E0,-1.706874222E-1,2.715024725E-2,9.721770287E0,9.723306477E0
9.735294836E0,-1.916797906E-1,3.173753619E-2,9.691814423E0,9.693761665E0
9.737294836E0,-1.951082945E-1,3.606625274E-2,9.665938377E0,9.667974593E0
9.739294836E0,-1.869488508E-1,4.041412473E-2,9.642733574E0,9.644630317E0
9.741296399E0,-1.671823114E-1,3.536714986E-2,9.627324104E0,9.628840541E0
9.743294836E0,-1.385764033E-1,2.180638909E-2,9.617363930E0,9.618386970E0
9.745294836E0,-1.125562117E-1,-8.590395562E-3,9.571434975E0,9.572100614E0
9.747294836E0,-8.923668414E-2,-1.623268612E-2,9.493382454E0,9.493815729E0
9.749294836E0,-5.730761215E-2,-7.996633649E-3,9.468837738E0,9.469014533E0
9.751296399E0,-3.534799442E-2,-1.810016483E-2,9.505219460E0,9.505302419E0
9.753296399E0,-1.866519824E-2,-3.323151916E-2,9.572134018E0,9.572209901E0
9.755296399E0,-1.865562052E-2,-3.798161820E-2,9.707022667E0,9.707114901E0
9.757294836E0,-6.191405654E-2,-2.376963384E-2,9.889824867E0,9.890047232E0
9.759471399E0,-8.534850180E-2,-4.299986176E-3,1.000791645E1,1.000828130E1
9.761294836E0,-7.958326489E-2,-1.532289083E-3,1.003313160E1,1.003344734E1
9.763294836E0,-6.696103513E-2,-7.565677166E-3,9.994384766E0,9.994611942E0
9.765296399E0,-6.534255296E-2,5.659893155E-3,9.932537079E0,9.932753622E0
9.767294836E0,-6.639600545E-2,4.788403399E-3,9.873123169E0,9.873347582E0
9.769296399E0,-9.518388659E-2,-7.086837431E-4,9.829347610E0,9.829808489E0
9.771296399E0,-9.846872836E-2,3.438073676E-3,9.799189568E0,9.799684898E0
9.773296399E0,-9.561483562E-2,1.018972229E-2,9.777173042E0,9.777645868E0
9.775294836E0,-9.217676520E-2,1.154962927E-2,9.760652542E0,9.761094611E0
9.777294836E0,-8.848011494E-2,1.311064791E-2,9.761524200E0,9.761933996E0
9.779294836E0,-8.870995790E-2,-5.516240373E-3,9.761801720E0,9.762206344E0
9.781294836E0,-7.870220393E-2,-3.600879340E-3,9.755825996E0,9.756144109E0
9.783294836E0,-8.907388151E-2,2.585737675E-4,9.745348930E0,9.745755999E0
9.785294836E0,-9.876561165E-2,1.321599353E-3,9.743194580E0,9.743695245E0
9.787296399E0,-9.319190681E-2,1.308191754E-2,9.747886658E0,9.748340893E0
9.789294836E0,-9.703220427E-2,8.159439079E-3,9.739794731E0,9.740281476E0
9.791294836E0,-9.154469520E-2,1.723825117E-4,9.721128464E0,9.721559498E0
9.793294836E0,-8.953356743E-2,1.270842273E-2,9.708698273E0,9.709119420E0
9.795294836E0,-1.023473367E-1,3.166092187E-2,9.700319290E0,9.700910871E0
9.797296399E0,-9.786538780E-2,4.124730825E-2,9.706247330E0,9.706828329E0
9.799296399E0,-8.040686697E-2,3.470634669E-2,9.718849182E0,9.719243758E0
9.801294836E0,-7.557057589E-2,2.212242410E-2,9.729863167E0,9.730181784E0
9.803294836E0,-7.157705724E-2,9.346963838E-3,9.736721039E0,9.736988612E0
9.805296399E0,-5.773856863E-2,2.853888553E-3,9.733503342E0,9.733675009E0
9.807294836E0,-5.012500659E-2,6.004657596E-3,9.735407829E0,9.735538720E0
9.809294836E0,-3.584598750E-2,1.910573058E-2,9.739008904E0,9.739093612E0
9.811294836E0,-2.761951089E-2,1.760217175E-2,9.737352371E0,9.737407451E0
9.813294836E0,-1.963245310E-2,8.082824759E-3,9.735599518E0,9.735622668E0
9.815296399E0,-1.726698317E-2,5.554548115E-4,9.744056702E0,9.744072016E0
9.817294836E0,-6.177040748E-3,-1.856942661E-2,9.762807846E0,9.762827460E0
9.819294836E0,-6.033387966E-3,-2.394201607E-2,9.797801018E0,9.797832128E0
9.821294836E0,-1.238281187E-2,-1.883758046E-2,9.820096016E0,9.820121891E0
9.823294836E0,-1.799481921E-2,-1.522712316E-2,9.820259094E0,9.820287387E0
9.825294836E0,-1.250731014E-2,-1.146343816E-2,9.812607765E0,9.812622432E0
9.827294836E0,-2.346317656E-2,-1.158793573E-3,9.801516533E0,9.801544685E0
9.829294836E0,-3.082774207E-2,9.605537169E-3,9.791604996E0,9.791658236E0
9.831294836E0,-2.397074737E-2,9.481038898E-3,9.776388168E0,9.776422153E0
9.833294836E0,-2.095405385E-2,5.564124789E-3,9.763497353E0,9.763521423E0
9.835296399E0,-1.538035180E-2,-1.829170156E-3,9.765250206E0,9.765262489E0
9.837294836E0,-1.185608655E-2,-2.250549616E-3,9.771943092E0,9.771950544E0
9.839471399E0,-1.893334836E-2,-4.836287349E-3,9.781683922E0,9.781703441E0
9.841294836E0,-1.468124520E-2,-3.763685003E-3,9.782564163E0,9.782575904E0
9.843294836E0,-1.380975544E-2,1.187524060E-3,9.779270172E0,9.779279995E0
9.845296399E0,-1.444182452E-2,5.410895683E-3,9.777479172E0,9.777491335E0
9.847296399E0,-2.023579180E-2,1.340753026E-2,9.771129608E0,9.771159761E0
9.849294836E0,-2.031240612E-2,1.448970847E-2,9.762769699E0,9.762801583E0
9.851296399E0,-1.934514940E-2,8.188169450E-3,9.753843307E0,9.753865928E0
9.853296399E0,-1.692221873E-2,1.817677915E-2,9.750089645E0,9.750121274E0
9.855294836E0,-1.442267094E-2,2.117432095E-2,9.747054100E0,9.747087770E0
9.857294836E0,-1.557188760E-2,2.175850421E-2,9.747264862E0,9.747301586E0
9.859294836E0,-1.514093112E-2,1.688391156E-2,9.748317719E0,9.748344098E0
9.861294836E0,-1.422155835E-2,1.769793965E-2,9.749697685E0,9.749724120E0
9.863296399E0,-1.975695230E-2,2.051351964E-2,9.753901482E0,9.753943062E0
9.865294836E0,-2.593399212E-2,1.340753026E-2,9.769338608E0,9.769382231E0
9.867294836E0,-1.762132533E-2,1.010353118E-2,9.777076721E0,9.777097821E0
9.869294836E0,-1.434605662E-2,1.436521020E-2,9.779758453E0,9.779779526E0
9.871294836E0,-1.732444391E-2,1.838746853E-2,9.778762817E0,9.778795451E0
9.873294836E0,-1.672110520E-2,1.651041396E-2,9.772528648E0,9.772556900E0
9.875294836E0,-2.466985583E-2,1.830127649E-2,9.758009911E0,9.758058257E0
9.877294836E0,-2.700659633E-2,2.122220397E-2,9.753479958E0,9.753540435E0
9.879294836E0,-2.809835039E-2,9.605537169E-3,9.753096581E0,9.753141786E0
9.881294836E0,-2.396116965E-2,1.601242088E-2,9.746718407E0,9.746761012E0
9.883294836E0,-2.289814502E-2,1.284249779E-2,9.739191055E0,9.739226441E0
9.885294836E0,-2.351106144E-2,4.778826609E-3,9.744132996E0,9.744162532E0
9.887294836E0,-2.719813213E-2,4.788403457E-4,9.742830276E0,9.742868251E0
9.889471399E0,-3.606625274E-2,-3.533841576E-3,9.749361038E0,9.749428389E0
9.891294836E0,-3.683239594E-2,-8.810661966E-4,9.752234459E0,9.752304053E0
9.893294836E0,-3.897760436E-2,4.596867366E-4,9.751248360E0,9.751326271E0
9.895294836E0,-3.804865107E-2,-1.953668660E-3,9.762281418E0,9.762355761E0
9.897294836E0,-4.276043922E-2,-4.568136763E-3,9.764101028E0,9.764195728E0
9.899294836E0,-4.564306140E-2,-9.548076428E-3,9.761102676E0,9.761214059E0
9.901294836E0,-4.803726077E-2,-9.260771796E-3,9.762701988E0,9.762824563E0
9.903440149E0,-4.237736762E-2,-5.286397412E-3,9.764990807E0,9.765084190E0
9.905294836E0,-4.476199299E-2,3.035847563E-3,9.757607460E0,9.757710602E0
9.907294836E0,-5.062299967E-2,-1.020887587E-2,9.752876282E0,9.753013005E0
9.909294836E0,-4.511633515E-2,-1.819593273E-2,9.747360229E0,9.747481624E0
9.911296399E0,-4.830541089E-2,-1.903869212E-2,9.745234489E0,9.745372807E0
9.913294836E0,-4.748180881E-2,-2.032198384E-2,9.744237900E0,9.744374775E0
9.915294836E0,-4.209964350E-2,-2.285026200E-2,9.737257004E0,9.737374824E0
9.917294836E0,-4.230075330E-2,-1.867477410E-2,9.733367920E0,9.733477753E0
9.919471399E0,-4.820964485E-2,-1.154005248E-2,9.731242180E0,9.731368440E0
9.921294836E0,-4.726154357E-2,-6.033387966E-3,9.729930878E0,9.730047530E0
9.923294836E0,-4.212837294E-2,-5.468356423E-3,9.728119850E0,9.728212607E0
9.925294836E0,-4.431188479E-2,-9.653421119E-3,9.735504150E0,9.735609780E0
9.927294836E0,-4.878425226E-2,-1.690306515E-2,9.743931770E0,9.744068553E0
9.929294836E0,-4.707958177E-2,-1.368525717E-2,9.752895355E0,9.753018588E0
9.931294836E0,-4.399584979E-2,-1.703714021E-2,9.762950897E0,9.763064894E0
9.933294836E0,-3.602794558E-2,-7.354987785E-3,9.767786980E0,9.767856192E0
9.935294836E0,-2.641283162E-2,-3.351882333E-4,9.768151283E0,9.768186999E0
9.937294836E0,-2.883576602E-2,-8.073247969E-3,9.767174721E0,9.767220623E0
9.939294836E0,-3.006159514E-2,-8.839393035E-3,9.771857262E0,9.771907499E0
9.941294836E0,-2.606806718E-2,-1.384806260E-2,9.767068863E0,9.767113467E0
9.943294836E0,-3.189076483E-2,-1.250731014E-2,9.759197235E0,9.759257355E0
9.945294836E0,-3.419877589E-2,-1.184650976E-2,9.754475594E0,9.754542737E0
9.947294836E0,-3.341347724E-2,-6.684611551E-3,9.751717567E0,9.751777103E0
9.949294836E0,-2.891238034E-2,-7.958326489E-3,9.743481636E0,9.743527783E0
9.951294836E0,-2.767697163E-2,-1.053448766E-2,9.741566658E0,9.741611671E0
9.953294836E0,-3.125869855E-2,-4.711789079E-3,9.744361877E0,9.744413153E0
9.955296399E0,-2.326206490E-2,-3.275267780E-3,9.744726181E0,9.744754496E0
9.957294836E0,-2.160527557E-2,4.118026700E-4,9.746335030E0,9.746358985E0
9.959294836E0,-1.401086804E-2,-2.039859770E-3,9.748845100E0,9.748855382E0
9.961294836E0,-1.653914526E-2,-1.128147915E-2,9.753977776E0,9.753998322E0
9.963294836E0,-1.971864514E-2,-1.403959841E-2,9.751028061E0,9.751058106E0
9.965294836E0,-2.647029236E-2,-2.509123459E-2,9.748452187E0,9.748520415E0
9.967296399E0,-1.673068292E-2,-2.924756892E-2,9.754667282E0,9.754725476E0
9.969296399E0,-1.589749940E-2,-2.409524471E-2,9.760126114E0,9.760168803E0
9.971294836E0,-1.365652680E-2,-1.280419063E-2,9.762194633E0,9.762212583E0
9.973294836E0,-1.933557354E-2,-1.218169741E-2,9.762855530E0,9.762882277E0
9.975296399E0,-2.331952564E-2,-1.105163433E-2,9.760087967E0,9.760122082E0
9.977294836E0,-2.002510242E-2,-1.145386137E-2,9.763075829E0,9.763103084E0
9.979294836E0,-2.552218921E-2,-5.956773646E-3,9.758593559E0,9.758628752E0
9.981294836E0,-2.327164076E-2,-1.465251436E-3,9.762434006E0,9.762461853E0
9.983294836E0,-1.809058711E-2,-7.259219419E-3,9.761936188E0,9.761955649E0
9.985294836E0,-1.197100803E-2,-7.852981798E-3,9.759714127E0,9.759724628E0
9.987294836E0,-1.110909600E-2,-1.111867279E-2,9.753048897E0,9.753061561E0
9.989294836E0,-3.399766516E-3,-1.324472390E-2,9.750788689E0,9.750798277E0
9.991294836E0,-6.445190869E-3,-1.154005248E-2,9.747954369E0,9.747963330E0
9.993294836E0,-1.092713606E-2,-3.064578166E-3,9.747906685E0,9.747913291E0
9.995294836E0,-7.125144359E-3,-7.278373232E-4,9.751861572E0,9.751864202E0
9.997294836E0,-3.198653460E-3,-5.937620066E-3,9.752186775E0,9.752189107E0
9.999471399E0,-3.725377843E-3,-1.636676304E-2,9.762329102E0,9.762343532E0
1.000129484E1,-5.736507475E-3,-2.149993181E-2,9.768333435E0,9.768358780E0
1.000329484E1,-7.766790222E-3,-2.047521248E-2,9.764952660E0,9.764977215E0
1.000529484E1,-5.583278369E-3,-1.829170063E-2,9.765824318E0,9.765843044E0
1.000729484E1,-6.512228400E-3,-1.203804556E-2,9.763401031E0,9.763410625E0
1.000929484E1,-1.077390742E-2,-1.106121205E-2,9.762798309E0,9.762810520E0
1.001129484E1,-1.200931519E-2,-1.074517705E-2,9.757713318E0,9.757726624E0
1.001329484E1,-7.307103835E-3,-6.090848707E-3,9.757675171E0,9.757679808E0
1.001529484E1,-9.040505625E-3,-1.090798248E-2,9.758133888E0,9.758144173E0
1.001729640E1,-4.759673029E-3,-1.872265898E-2,9.760269165E0,9.760288283E0
1.001929640E1,-1.867477316E-3,-1.296699606E-2,9.752427101E0,9.752435901E0
1.002129640E1,-1.675941283E-3,-7.316680625E-3,9.753949165E0,9.753952054E0
1.002329484E1,-2.164358273E-3,-7.489062846E-3,9.753814697E0,9.753817812E0
1.002529484E1,3.983951639E-3,-8.561665192E-3,9.757071495E0,9.757076065E0
1.002729484E1,7.536946796E-3,-6.253655069E-3,9.760566711E0,9.760571625E0
1.002929484E1,-1.819593366E-3,-1.608903520E-3,9.758048058E0,9.758048360E0
1.003129484E1,-5.133168306E-3,1.235408010E-3,9.758862495E0,9.758863924E0
1.003329484E1,-4.299986176E-3,-4.884171649E-4,9.761677742E0,9.761678701E0
1.003529640E1,-7.249642629E-3,2.873041958E-4,9.761198044E0,9.761200740E0
1.003729640E1,-2.087743953E-2,1.302445773E-3,9.755117416E0,9.755139844E0
1.003929640E1,-2.359725162E-2,4.568136763E-3,9.760298729E0,9.760328323E0
1.004129640E1,-2.557007410E-2,7.182605332E-4,9.754264832E0,9.754298373E0
1.004329484E1,-2.505292743E-2,-3.811569186E-3,9.749811172E0,9.749844105E0
1.004529484E1,-2.307052724E-2,-8.599972352E-3,9.749408722E0,9.749439811E0
1.004729484E1,-2.188300341E-2,-4.424484912E-3,9.755547523E0,9.755573070E0
1.004929484E1,-1.845450513E-2,-2.413355280E-3,9.754954338E0,9.754972093E0
1.005129484E1,-1.166455075E-2,-4.242525436E-3,9.755280495E0,9.755288391E0
