"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.080361151E1,5.728999972E-1,-9.699999541E-2,-2.665999830E-1,6.392956725E-1
2.081361307E1,6.270999908E-1,-1.046999991E-1,-8.980000019E-2,6.420907478E-1
2.082363495E1,6.469999552E-1,-1.456999928E-1,1.556999981E-1,6.812341149E-1
2.083361307E1,6.607999802E-1,-1.451999992E-1,3.520999849E-1,7.627018113E-1
2.084361151E1,6.146000028E-1,-2.331999987E-1,3.326999843E-1,7.367527960E-1
2.085361307E1,6.037999988E-1,-2.002999932E-1,2.640999854E-1,6.887984669E-1
2.086361307E1,5.406999588E-1,-1.084999964E-1,9.769999981E-2,5.600660538E-1
2.087363495E1,3.334999979E-1,-2.779999934E-2,-3.920000046E-2,3.369446966E-1
2.088361307E1,2.354999930E-1,5.460000038E-2,-1.758999974E-1,2.989685866E-1
2.089361307E1,1.629000008E-1,7.719999552E-2,-1.361999959E-1,2.259351421E-1
2.090361307E1,1.674999893E-1,1.393000036E-1,2.149999887E-2,2.189131960E-1
2.091361307E1,2.414999902E-1,1.289999932E-1,3.454999924E-1,4.408327214E-1
2.092363494E1,3.084999919E-1,1.504999995E-1,6.104999781E-1,7.003804095E-1
2.093361307E1,3.174999952E-1,1.884000003E-1,7.378999591E-1,8.251043308E-1
2.094361307E1,2.976999879E-1,2.123999894E-1,7.863999605E-1,8.672738530E-1
2.095361151E1,2.043000013E-1,2.201999873E-1,6.974999905E-1,7.594292341E-1
2.096361307E1,1.435000002E-1,2.026000023E-1,6.574999690E-1,7.028123649E-1
2.097363182E1,1.109999940E-1,1.664000005E-1,6.667999625E-1,6.961552620E-1
2.098361307E1,1.457999945E-1,1.548999995E-1,6.369000077E-1,6.714858659E-1
2.099361307E1,2.384999990E-1,1.957999915E-1,5.683000088E-1,6.466720855E-1
2.100361463E1,3.357000053E-1,2.522999942E-1,2.744999826E-1,5.016971408E-1
2.101361307E1,3.865000010E-1,3.537999988E-1,-1.464999914E-1,5.440762238E-1
2.102363494E1,3.480999768E-1,4.092999995E-1,-4.787999988E-1,7.196871002E-1
2.103361307E1,3.736999929E-1,3.833999932E-1,-6.644999981E-1,8.533507409E-1
2.104361620E1,3.904999793E-1,2.602999806E-1,-6.344000101E-1,7.891195642E-1
2.105361151E1,3.971000016E-1,1.074999943E-1,-3.398999870E-1,5.336446956E-1
2.106361307E1,4.321999848E-1,1.229999959E-2,1.211999953E-1,4.490407061E-1
2.107363495E1,3.960999846E-1,-3.469999880E-2,5.234000087E-1,6.573027132E-1
2.108361307E1,3.520999849E-1,-7.499999553E-2,7.197999954E-1,8.048052138E-1
2.109361463E1,3.834999800E-1,-1.048999950E-1,8.276999593E-1,9.182393295E-1
2.110361151E1,3.735999763E-1,-1.708000004E-1,7.787999511E-1,8.804992596E-1
2.111361307E1,3.892999887E-1,-1.577999890E-1,6.414999962E-1,7.667969502E-1
2.112363495E1,3.280999959E-1,-1.061999947E-1,4.939999878E-1,6.024649651E-1
2.113361151E1,2.872999907E-1,5.079999939E-2,3.465999961E-1,4.530490943E-1
2.114361307E1,1.908999979E-1,1.501999944E-1,1.203999966E-1,2.711070024E-1
2.115361307E1,1.206999943E-1,1.753000021E-1,6.109999865E-2,2.214312290E-1
2.116361151E1,1.041999981E-1,2.178999931E-1,-8.669999987E-2,2.566221669E-1
2.117363182E1,3.579999879E-2,2.441999912E-1,-2.343999892E-1,3.403801266E-1
2.118361463E1,3.599999938E-3,2.775999904E-1,-2.742999792E-1,3.902757913E-1
2.119361307E1,1.389999967E-2,2.673999965E-1,-3.728999794E-1,4.590755523E-1
2.120361307E1,-9.019999951E-2,2.300999910E-1,-4.324999750E-1,4.981347951E-1
2.121361307E1,5.439999700E-2,2.836999893E-1,-4.232999980E-1,5.124723719E-1
2.122363494E1,1.108999997E-1,3.638999760E-1,-2.965999842E-1,4.823832015E-1
2.123361307E1,-2.070000023E-2,3.508999944E-1,-2.872999907E-1,4.539830181E-1
2.124361307E1,-1.560999900E-1,2.310999930E-1,-3.073999882E-1,4.150532091E-1
2.125361307E1,-1.180000007E-1,1.888999939E-1,-3.272999823E-1,3.958945393E-1
2.126361151E1,-1.115999967E-1,1.052000001E-1,-3.076999784E-1,3.438035427E-1
2.127363182E1,5.999999703E-4,6.629999727E-2,-4.055999815E-1,4.109834482E-1
2.128361307E1,4.209999740E-2,2.579999901E-2,-4.248999953E-1,4.277593433E-1
2.129361151E1,1.789999940E-2,-3.199999919E-3,-3.657999933E-1,3.662516690E-1
2.130361307E1,3.170000017E-2,-1.083000004E-1,-3.064999878E-1,3.266129554E-1
2.131361463E1,1.899999939E-2,-7.549999654E-2,-1.982999891E-1,2.130355255E-1
2.132363495E1,-1.279999968E-2,3.099999856E-3,-1.096000001E-1,1.103884505E-1
2.133361307E1,-8.359999955E-2,3.000000026E-3,-1.187999994E-1,1.452976248E-1
2.134361307E1,-1.939999908E-1,-3.669999912E-2,-1.378999949E-1,2.408304278E-1
2.135361151E1,-2.254999876E-1,-7.710000128E-2,-8.819999546E-2,2.541139386E-1
2.136361307E1,-1.589999944E-1,-1.193000004E-1,-6.780000031E-2,2.100245899E-1
2.137363182E1,-8.399999887E-2,-1.537999958E-1,-4.739999771E-2,1.815411752E-1
2.138361307E1,1.889999956E-2,-1.609999985E-1,-8.559999615E-2,1.833182174E-1
2.139361307E1,7.229999453E-2,-1.596999913E-1,-1.825999916E-1,2.531286893E-1
2.140361151E1,1.358000040E-1,-1.185999960E-1,-2.108999938E-1,2.774642455E-1
2.141365526E1,1.868999898E-1,-6.199999712E-3,-2.195999920E-1,2.884340526E-1
2.142363494E1,1.384999901E-1,3.099999949E-2,-3.265999854E-1,3.561050374E-1
2.143361151E1,1.282999963E-1,-3.489999846E-2,-3.946000040E-1,4.163989218E-1
2.144361463E1,1.648999900E-1,-9.659999609E-2,-2.863000035E-1,3.442255917E-1
2.145361307E1,1.990999877E-1,-1.260000020E-1,-1.291999966E-1,2.687181511E-1
2.146361463E1,1.838999987E-1,-1.743000001E-1,-4.069999978E-2,2.566246082E-1
2.147363338E1,1.414999962E-1,-1.735999882E-1,8.599999361E-3,2.241275637E-1
2.148361307E1,2.369999886E-1,-1.545999944E-1,-1.059999969E-2,2.831651688E-1
2.149361151E1,2.087000012E-1,-2.639999986E-1,-1.472999901E-1,3.673540211E-1
2.150361151E1,1.341999918E-1,-2.942999899E-1,-3.134000003E-1,4.503794868E-1
2.151361307E1,1.303000003E-1,-2.445999980E-1,-3.030999899E-1,4.107028768E-1
2.152363494E1,1.287000030E-1,-2.034000009E-1,-2.339999974E-1,3.356951741E-1
2.153361307E1,1.387999952E-1,-1.814000010E-1,-1.551000029E-1,2.760931182E-1
2.154361463E1,1.213999987E-1,-2.083999962E-1,-5.649999902E-2,2.477110574E-1
2.155361307E1,1.256999969E-1,-1.675999910E-1,-1.669999957E-2,2.101645455E-1
2.156361307E1,1.709999889E-1,-1.587999910E-1,-7.469999790E-2,2.450275965E-1
2.157363495E1,2.142999917E-1,-1.463999897E-1,-1.721999943E-1,3.114647355E-1
2.158361307E1,2.779999971E-1,-1.348000020E-1,-2.597999871E-1,4.036719859E-1
2.159361151E1,2.919999957E-1,-1.414999962E-1,-3.278999925E-1,4.613075454E-1
2.160361151E1,2.969000041E-1,-5.810000002E-2,-3.470999897E-1,4.604385141E-1
2.161361151E1,3.418999910E-1,-2.600000007E-3,-3.957999945E-1,5.230296354E-1
2.162363495E1,2.793999910E-1,5.299999844E-3,-4.249999821E-1,5.086427330E-1
2.163361307E1,2.461999953E-1,1.034999937E-1,-3.660999835E-1,4.531620949E-1
2.164361307E1,2.800000012E-1,1.833999902E-1,-2.680000067E-1,4.287884801E-1
2.165361307E1,3.027999997E-1,1.851999909E-1,-1.503999978E-1,3.854958311E-1
2.166361151E1,3.059999943E-1,8.839999884E-2,-3.269999847E-2,3.201872049E-1
2.167363338E1,3.680000007E-1,2.950000018E-2,2.609999850E-2,3.701019595E-1
2.168361151E1,4.003999829E-1,-1.099999994E-3,4.580000043E-2,4.030124023E-1
2.169361307E1,4.229999781E-1,-1.269999985E-2,2.639999986E-2,4.240132444E-1
2.170360994E1,4.257999957E-1,-5.350000039E-2,6.999999750E-3,4.292049468E-1
2.171361151E1,4.281999767E-1,-3.439999744E-2,2.669999935E-2,4.304084918E-1
2.172363494E1,4.123999774E-1,-8.329999447E-2,1.052000001E-1,4.336815312E-1
2.173361151E1,4.174999893E-1,-6.359999627E-2,1.052999943E-1,4.352462399E-1
2.174361307E1,3.937999904E-1,-9.309999645E-2,1.446999907E-1,4.297489140E-1
2.175361151E1,3.500999808E-1,-6.469999999E-2,1.448999941E-1,3.843853469E-1
2.176361307E1,3.362999856E-1,-4.699999839E-2,8.630000055E-2,3.503631977E-1
2.177363494E1,3.603999913E-1,-6.889999658E-2,7.679999620E-2,3.748781171E-1
2.178361307E1,3.436999917E-1,-6.239999831E-2,5.749999732E-2,3.540193410E-1
2.179361151E1,3.084999919E-1,-7.569999993E-2,1.067999974E-1,3.351253115E-1
2.180361307E1,2.534999847E-1,-7.979999483E-2,3.859999776E-2,2.685521202E-1
2.181361307E1,2.597000003E-1,-1.134999990E-1,9.599999525E-3,2.835815578E-1
2.182363495E1,2.654999793E-1,-1.372999996E-1,-8.789999783E-2,3.115572796E-1
2.183361307E1,2.522999942E-1,-1.312000006E-1,-1.167999953E-1,3.074263589E-1
2.184361307E1,2.391999960E-1,-1.050999984E-1,-5.759999901E-2,2.675451507E-1
2.185361307E1,2.157999873E-1,-4.959999770E-2,-8.100000210E-3,2.215748278E-1
2.186361307E1,2.216999978E-1,-3.429999948E-2,-3.700000048E-2,2.273683773E-1
2.187363495E1,1.787000000E-1,-5.900000036E-2,-1.149000004E-1,2.204919503E-1
2.188361151E1,1.649999917E-1,-7.379999757E-2,-1.829999983E-1,2.572167107E-1
2.189361307E1,1.603000015E-1,-6.839999557E-2,-2.314999998E-1,2.897704260E-1
2.190361151E1,2.430000007E-1,-7.149999589E-2,-1.624999940E-1,3.009443434E-1
2.191361151E1,2.368999869E-1,-1.028999984E-1,-2.308999896E-1,3.464459823E-1
2.192363338E1,2.115999907E-1,-1.430999935E-1,-2.502999902E-1,3.576342395E-1
2.193361307E1,2.255999893E-1,-1.922999918E-1,-1.520999968E-1,3.331802081E-1
2.194361463E1,2.777999938E-1,-2.122999877E-1,-1.028999984E-1,3.644619747E-1
2.195361307E1,2.629999816E-1,-2.624999881E-1,-9.290000051E-2,3.830217281E-1
2.196361307E1,3.181000054E-1,-1.950999945E-1,-4.349999875E-2,3.756911913E-1
2.197363494E1,3.430999815E-1,-1.576000005E-1,3.509999812E-2,3.791930476E-1
2.198361151E1,3.683999777E-1,-1.600999981E-1,-5.260000005E-2,4.051139506E-1
2.199361151E1,3.472999930E-1,-1.629000008E-1,-1.108999997E-1,3.993150453E-1
2.200361151E1,3.638999760E-1,-5.759999901E-2,-6.149999797E-2,3.735280474E-1
2.201361307E1,3.987999856E-1,1.759999990E-2,-6.099999696E-2,4.038219758E-1
2.202363494E1,3.762999773E-1,-3.480000049E-2,-8.989999443E-2,3.884516983E-1
2.203361307E1,3.823999763E-1,-6.799999624E-2,-1.677999943E-1,4.230964186E-1
2.204361463E1,3.964999914E-1,-9.039999545E-2,-1.674000025E-1,4.397808127E-1
2.205361307E1,4.375000000E-1,-9.219999611E-2,-1.279999912E-1,4.650710559E-1
2.206361307E1,4.187999964E-1,-5.419999734E-2,-9.839999676E-2,4.336053921E-1
2.207363338E1,4.197999835E-1,-2.579999901E-2,-9.829999506E-2,4.319265622E-1
2.208361307E1,4.004999995E-1,-3.689999878E-2,-8.839999884E-2,4.117965752E-1
2.209361463E1,3.905999959E-1,-8.789999783E-2,-3.920000046E-2,4.022827444E-1
2.210361307E1,4.008999765E-1,-1.108999997E-1,1.999999949E-4,4.159562971E-1
2.211361307E1,4.696999788E-1,-1.061000004E-1,-6.790000200E-2,4.862979441E-1
2.212363495E1,3.635999858E-1,-1.411999911E-1,-1.850999892E-1,4.317457506E-1
2.213361463E1,2.662000060E-1,-1.456999928E-1,-1.257999986E-1,3.285065764E-1
2.214361151E1,3.136000037E-1,-1.594000012E-1,1.159999985E-2,3.519771054E-1
2.215361151E1,2.629999816E-1,-1.732999980E-1,4.129999876E-2,3.176595183E-1
2.216361463E1,2.333999872E-1,-2.364999950E-1,4.169999808E-2,3.348831013E-1
2.217363338E1,1.941999942E-1,-2.410999984E-1,2.799999900E-3,3.095976210E-1
2.218361463E1,1.947999895E-1,-2.355999947E-1,-2.609999850E-2,3.068152592E-1
2.219361151E1,2.446999997E-1,-2.393999994E-1,-7.479999959E-2,3.504076048E-1
2.220361463E1,2.748000026E-1,-2.029999942E-1,-1.332999915E-1,3.667327730E-1
2.221361151E1,1.772999913E-1,-1.261999905E-1,-2.115999907E-1,3.035395865E-1
2.222363338E1,2.054999918E-1,-7.759999484E-2,-2.213999927E-1,3.118813277E-1
2.223361307E1,1.728999913E-1,-6.689999998E-2,-2.314999998E-1,2.965843335E-1
2.224361307E1,1.872999966E-1,-1.046999991E-1,-1.728999913E-1,2.755681141E-1
2.225361307E1,2.494999915E-1,-1.128999963E-1,-1.242999956E-1,3.007443164E-1
2.226361307E1,2.140999883E-1,-1.604000032E-1,-9.519999474E-2,2.839542305E-1
2.227363338E1,2.082999945E-1,-1.783999950E-1,-8.579999954E-2,2.873622902E-1
2.228361307E1,2.125999928E-1,-1.371999979E-1,-3.709999844E-2,2.557322941E-1
2.229361151E1,2.270999998E-1,-9.589999914E-2,2.129999921E-2,2.474366782E-1
2.230361151E1,2.518999875E-1,-1.136999950E-1,3.070000000E-2,2.780715421E-1
2.231361463E1,2.289000005E-1,-1.507999897E-1,1.079999935E-2,2.743218677E-1
2.232363495E1,2.261999995E-1,-1.585000008E-1,-1.879999973E-2,2.768431505E-1
2.233361307E1,2.043999881E-1,-1.371999979E-1,-4.839999974E-2,2.508899251E-1
2.234361151E1,2.122999877E-1,-1.358000040E-1,-3.879999742E-2,2.549869911E-1
2.235361307E1,1.911000013E-1,-1.641999930E-1,-4.869999737E-2,2.566174935E-1
2.236361307E1,1.800999939E-1,-1.738999933E-1,-7.819999754E-2,2.622831583E-1
2.237363495E1,2.087999880E-1,-1.744000018E-1,-7.819999754E-2,2.830689584E-1
2.238361307E1,1.391000003E-1,-1.458999962E-1,-1.664000005E-1,2.613897073E-1
2.239361307E1,1.281999946E-1,-1.465999931E-1,-1.859999895E-1,2.693005620E-1
2.240361151E1,1.167999953E-1,-1.665999889E-1,-1.173999980E-1,2.349054166E-1
2.241361307E1,1.257999986E-1,-2.052999884E-1,-7.819999754E-2,2.531579833E-1
2.242363338E1,1.159999967E-1,-2.160999924E-1,-1.271999925E-1,2.762879730E-1
2.243361151E1,7.919999957E-2,-2.365999967E-1,-2.250999957E-1,3.360389954E-1
2.244361463E1,7.360000163E-2,-1.180000007E-1,-1.171000004E-1,1.818058594E-1
2.245361307E1,1.255999953E-1,-4.690000042E-2,-9.759999812E-2,1.658334360E-1
2.246361151E1,1.089999974E-1,-1.119999960E-1,-8.799999952E-2,1.793571812E-1
2.247363494E1,1.108999997E-1,-2.157000005E-1,-4.899999872E-2,2.474394876E-1
2.248361151E1,1.597999930E-1,-1.231999993E-1,1.909999922E-2,2.026797661E-1
2.249361151E1,1.863999963E-1,-4.120000079E-2,4.820000008E-2,1.968899151E-1
2.250361151E1,1.533999890E-1,-3.819999844E-2,2.819999866E-2,1.605803115E-1
2.251361151E1,1.791999936E-1,-1.041999981E-1,3.769999743E-2,2.106930638E-1
2.252363494E1,2.254999876E-1,-1.312000006E-1,3.739999980E-2,2.635572890E-1
2.253361307E1,2.052000016E-1,-9.939999878E-2,3.720000014E-2,2.310221644E-1
2.254361151E1,2.354999930E-1,-8.749999851E-2,2.719999850E-2,2.526981131E-1
2.255361307E1,2.572999895E-1,-1.149999946E-1,-2.180000022E-2,2.826721128E-1
2.256361307E1,2.594999969E-1,-1.228000000E-1,-2.300000051E-3,2.870982034E-1
2.257363495E1,2.602999806E-1,-1.403999925E-1,7.299999706E-3,2.958403755E-1
2.258361307E1,2.403999865E-1,-1.386999935E-1,1.699999906E-2,2.780626578E-1
2.259361307E1,1.999999881E-1,-1.667999923E-1,1.679999940E-2,2.609683365E-1
2.260361151E1,1.884000003E-1,-1.658999920E-1,3.629999980E-2,2.536435638E-1
2.261361151E1,2.060000002E-1,-1.656999886E-1,1.659999974E-2,2.648925184E-1
2.262363495E1,2.132999897E-1,-1.755999923E-1,-1.279999968E-2,2.765792524E-1
2.263361151E1,2.009999901E-1,-1.953999996E-1,-6.189999729E-2,2.870779781E-1
2.264361151E1,2.180999964E-1,-2.146999985E-1,-1.011999995E-1,3.223431986E-1
2.265361307E1,2.351000011E-1,-2.038999945E-1,-1.209999993E-1,3.338985147E-1
2.266361307E1,2.326999903E-1,-2.414999902E-1,-1.702999920E-1,3.761297888E-1
2.267363182E1,2.202999890E-1,-2.195999920E-1,-1.802999973E-1,3.595334904E-1
2.268361463E1,2.078000009E-1,-2.560999990E-1,-1.609999985E-1,3.670000672E-1
2.269361151E1,1.961999983E-1,-2.337999940E-1,-1.220999956E-1,3.287328481E-1
2.270361307E1,2.141999900E-1,-1.533000022E-1,-6.340000033E-2,2.709281943E-1
2.271360994E1,2.035999894E-1,-1.423999965E-1,-4.389999807E-2,2.523052210E-1
2.272363182E1,1.843999922E-1,-1.717000008E-1,-5.370000005E-2,2.576197535E-1
2.273361307E1,1.463000029E-1,-1.823000014E-1,-7.319999486E-2,2.449392182E-1
2.274361307E1,1.181999967E-1,-1.743000001E-1,-7.310000062E-2,2.229245149E-1
2.275361307E1,7.959999889E-2,-1.272999942E-1,-7.289999723E-2,1.669007428E-1
2.276361463E1,5.939999968E-2,-1.094999984E-1,-5.309999734E-2,1.354186816E-1
2.277363494E1,6.740000099E-2,-1.106999964E-1,-1.389999967E-2,1.303474561E-1
2.278361307E1,1.143999994E-1,-1.305000037E-1,5.599999800E-3,1.736345899E-1
2.279361463E1,1.613999903E-1,-1.394999921E-1,3.489999846E-2,2.161670987E-1
2.280361307E1,1.600999981E-1,-1.481000036E-1,3.469999880E-2,2.208386524E-1
2.281361151E1,1.596999913E-1,-1.465999931E-1,3.460000083E-2,2.195285978E-1
2.282363338E1,1.791999936E-1,-1.748999953E-1,2.469999902E-2,2.516202218E-1
2.283361307E1,1.699000001E-1,-1.842999905E-1,-3.399999812E-2,2.529594758E-1
2.284361307E1,1.120999977E-1,-1.648999900E-1,-5.359999835E-2,2.064736690E-1
2.285361307E1,1.419999897E-1,-1.162000000E-1,-2.419999987E-2,1.850731669E-1
2.286361307E1,1.815000027E-1,-1.163999960E-1,-8.299999684E-2,2.310415753E-1
2.287363495E1,1.823000014E-1,-1.950999945E-1,-1.907999963E-1,3.281797327E-1
2.288361307E1,2.210999876E-1,-2.439000010E-1,-1.711999923E-1,3.710550531E-1
2.289361307E1,2.777000070E-1,-1.649999917E-1,-1.124999970E-1,3.420504940E-1
2.290361463E1,2.642999887E-1,-1.445999891E-1,-1.027999967E-1,3.183260596E-1
2.291361307E1,2.701999843E-1,-2.021999955E-1,-1.128999963E-1,3.558641298E-1
2.292363494E1,2.662999928E-1,-1.799999923E-1,4.399999976E-3,3.214576852E-1
2.293361307E1,2.529999912E-1,-1.863999963E-1,6.289999932E-2,3.204845770E-1
2.294361307E1,2.316999882E-1,-1.930999905E-1,3.319999948E-2,3.034381829E-1
2.295361307E1,2.211999893E-1,-2.300999910E-1,-5.519999936E-2,3.239173985E-1
2.296361151E1,2.113999873E-1,-2.377000004E-1,-1.043999940E-1,3.347993483E-1
2.297363494E1,2.506999969E-1,-1.957999915E-1,-1.143999994E-1,3.380465722E-1
2.298361307E1,2.509999871E-1,-1.825999916E-1,-1.538999975E-1,3.464519587E-1
2.299361151E1,2.419999987E-1,-1.683000028E-1,-1.247999966E-1,3.200998742E-1
2.300361151E1,2.426999956E-1,-1.140999943E-1,-8.590000123E-2,2.816041669E-1
2.301361151E1,2.140999883E-1,-1.284999996E-1,-6.669999659E-2,2.584568522E-1
2.302363494E1,2.245000005E-1,-2.029999942E-1,-1.257999986E-1,3.277726155E-1
2.303361307E1,1.560999900E-1,-1.798999906E-1,-8.679999411E-2,2.535063164E-1
2.304361463E1,1.449999958E-1,-8.869999647E-2,-5.759999901E-2,1.794726944E-1
2.305361307E1,1.235999987E-1,-8.630000055E-2,-4.809999838E-2,1.582348243E-1
2.306361307E1,1.115999967E-1,-1.526999921E-1,-9.099999443E-3,1.893532593E-1
2.307363495E1,1.586999893E-1,-2.089999914E-1,1.999999955E-2,2.631856436E-1
2.308361151E1,2.257999927E-1,-1.960999966E-1,9.899999946E-3,2.992304385E-1
2.309361151E1,2.157999873E-1,-1.823000014E-1,-2.950000018E-2,2.840302361E-1
2.310361151E1,1.964999884E-1,-1.578999907E-1,-5.920000002E-2,2.589387814E-1
2.311361151E1,1.957999915E-1,-1.427000016E-1,-3.019999899E-2,2.441576684E-1
2.312363495E1,1.938000023E-1,-1.577000022E-1,8.499999531E-3,2.499999632E-1
2.313361307E1,2.100999951E-1,-1.834999919E-1,-4.079999775E-2,2.819200149E-1
2.314361463E1,2.259999961E-1,-2.100999951E-1,-9.989999980E-2,3.243424365E-1
2.315361307E1,1.929000020E-1,-2.167999893E-1,-1.787000000E-1,3.408024885E-1
2.316361151E1,2.093999982E-1,-1.341999918E-1,-1.201999933E-1,2.762354710E-1
2.317363494E1,2.169999927E-1,-1.587999910E-1,-1.107999980E-1,2.908316928E-1
2.318361151E1,2.257999927E-1,-1.929999888E-1,-1.013999954E-1,3.138735278E-1
2.319361463E1,2.351000011E-1,-1.983999908E-1,-6.239999831E-2,3.138922214E-1
2.320361151E1,2.349999994E-1,-1.852999926E-1,-1.359999925E-2,2.995764459E-1
2.321361151E1,2.351999879E-1,-1.834999919E-1,-2.359999903E-2,2.992461216E-1
2.322363338E1,2.155999988E-1,-1.823999882E-1,-3.339999914E-2,2.843741815E-1
2.323361151E1,2.351000011E-1,-1.714999974E-1,5.599999800E-3,2.910594778E-1
2.324361307E1,1.862999946E-1,-1.801999956E-1,-2.379999869E-2,2.602809374E-1
2.325361307E1,1.966999918E-1,-2.179999948E-1,-4.349999875E-2,2.968284595E-1
2.326361151E1,1.880999953E-1,-2.358999997E-1,-9.259999543E-2,3.156028790E-1
2.327363494E1,1.700999886E-1,-2.040999979E-1,-1.024999991E-1,2.847754643E-1
2.328361307E1,1.815999895E-1,-1.817999929E-1,-8.299999684E-2,2.700347998E-1
2.329361307E1,2.129999995E-1,-1.885000020E-1,-1.125999987E-1,3.059084998E-1
2.330361307E1,2.148000002E-1,-1.851999909E-1,-1.421999931E-1,3.172678911E-1
2.331361307E1,2.251999974E-1,-1.717000008E-1,-1.129999980E-1,3.049015065E-1
2.332363495E1,2.439999878E-1,-1.679999977E-1,-4.459999874E-2,2.995816303E-1
2.333361151E1,2.424999923E-1,-1.747999936E-1,2.369999886E-2,2.998715958E-1
2.334361151E1,2.511000037E-1,-1.630999893E-1,7.259999961E-2,3.080967029E-1
2.335361307E1,2.117999941E-1,-1.526999921E-1,4.309999943E-2,2.646396324E-1
2.336361307E1,2.029999942E-1,-1.327999979E-1,4.319999740E-2,2.463961786E-1
2.337363495E1,2.342999876E-1,-1.125999987E-1,3.339999914E-2,2.620893050E-1
2.338361307E1,2.074999958E-1,-1.015999988E-1,1.370000001E-2,2.314443735E-1
2.339361307E1,2.194999903E-1,-1.193000004E-1,-2.539999969E-2,2.511133127E-1
2.340361307E1,2.307000011E-1,-1.168999970E-1,-4.519999772E-2,2.625474045E-1
2.341361307E1,2.502000034E-1,-1.043999940E-1,-6.489999592E-2,2.787676630E-1
2.342363494E1,2.581000030E-1,-1.114999950E-1,-2.589999884E-2,2.823449493E-1
2.343361463E1,2.649999857E-1,-1.188999936E-1,1.289999951E-2,2.907380451E-1
2.344361151E1,2.718999982E-1,-1.564999968E-1,5.199999735E-2,3.180029209E-1
2.345361151E1,2.496999949E-1,-1.555999964E-1,4.209999740E-2,2.972101212E-1
2.346361463E1,2.184000015E-1,-1.947999895E-1,2.239999920E-2,2.935086992E-1
2.347363494E1,2.172999978E-1,-2.048999965E-1,2.239999920E-2,2.995080259E-1
2.348361463E1,2.462999970E-1,-1.953999996E-1,-1.669999957E-2,3.148392262E-1
2.349361463E1,2.563000023E-1,-1.852999926E-1,-8.540000021E-2,3.275956936E-1
2.350361307E1,2.565999925E-1,-1.841000021E-1,-7.569999993E-2,3.247566118E-1
2.351361151E1,2.565999925E-1,-1.726000011E-1,-6.599999964E-2,3.162124547E-1
2.352363494E1,2.075999975E-1,-2.000999898E-1,-7.589999586E-2,2.981586394E-1
2.353361307E1,1.885999888E-1,-2.178999931E-1,-1.151999980E-1,3.103568950E-1
2.354361463E1,1.794999987E-1,-2.067999989E-1,-9.559999406E-2,2.900445620E-1
2.355361307E1,1.315999925E-1,-1.964999884E-1,-4.659999907E-2,2.410443183E-1
2.356361307E1,1.034999937E-1,-1.970999986E-1,-3.669999912E-2,2.256270110E-1
2.357363495E1,1.542999893E-1,-1.988999993E-1,-8.559999615E-2,2.658891795E-1
2.358361463E1,1.271999925E-1,-1.906999946E-1,-1.932999939E-1,2.998519863E-1
2.359361463E1,1.579999924E-1,-2.497999966E-1,-1.343999952E-1,3.246958494E-1
2.360361307E1,1.668999940E-1,-1.999000013E-1,-1.442999989E-1,2.977215279E-1
2.361361307E1,1.371999979E-1,-1.880999953E-1,-1.345999986E-1,2.689286286E-1
2.362363495E1,1.652999967E-1,-1.952999979E-1,-7.599999756E-2,2.669123035E-1
2.363361151E1,1.639999896E-1,-2.018999904E-1,-2.719999850E-2,2.615328711E-1
2.364361463E1,1.925999969E-1,-1.987999976E-1,1.899999916E-3,2.768028321E-1
2.365361307E1,1.640999913E-1,-2.158999890E-1,-1.769999973E-2,2.717625846E-1
2.366361307E1,2.148000002E-1,-1.843999922E-1,-3.739999980E-2,2.855541231E-1
2.367363494E1,2.362999916E-1,-1.732999980E-1,-3.739999980E-2,2.954138374E-1
